'Time','I','II','AVR','V','RESP','PLETH','ABP'
'[12:27:06.384]',-,1.020,0.430,0.530,0.298,1.496,91.778
'[12:27:06.392]',-,1.025,0.425,0.545,0.296,1.469,91.192
'[12:27:06.400]',-,0.910,0.555,0.490,0.293,1.445,90.752
'[12:27:06.408]',-,0.995,0.475,0.525,0.291,1.418,90.508
'[12:27:06.416]',-,1.015,0.455,0.550,0.289,1.390,90.557
'[12:27:06.424]',-,0.935,0.530,0.495,0.286,1.361,90.850
'[12:27:06.432]',-,1.010,0.460,0.480,0.284,1.332,91.290
'[12:27:06.440]',-,1.065,0.405,0.525,0.282,1.305,92.071
'[12:27:06.448]',-,0.990,0.495,0.470,0.281,1.278,93.488
'[12:27:06.456]',-,1.045,0.430,0.485,0.279,1.249,96.321
'[12:27:06.464]',-,1.115,0.355,0.490,0.278,1.221,101.058
'[12:27:06.472]',-,1.110,0.360,0.510,0.277,1.193,107.750
'[12:27:06.480]',-,1.105,0.380,0.500,0.276,1.167,115.761
'[12:27:06.488]',-,1.110,0.395,0.465,0.274,1.146,124.064
'[12:27:06.496]',-,1.105,0.350,0.460,0.273,1.132,131.537
'[12:27:06.504]',-,1.200,0.310,0.460,0.272,1.124,137.496
'[12:27:06.512]',-,1.190,0.335,0.445,0.270,1.116,141.794
'[12:27:06.520]',-,1.240,0.290,0.485,0.268,1.108,144.920
'[12:27:06.528]',-,1.170,0.365,0.435,0.266,1.102,147.509
'[12:27:06.536]',-,1.205,0.330,0.415,0.263,1.098,149.805
'[12:27:06.544]',-,1.105,0.385,0.375,0.260,1.095,152.052
'[12:27:06.552]',-,1.190,0.300,0.370,0.257,1.092,154.201
'[12:27:06.560]',-,1.010,0.470,0.395,0.252,1.089,155.910
'[12:27:06.568]',-,1.025,0.455,0.360,0.247,1.086,157.180
'[12:27:06.576]',-,0.955,0.520,0.380,0.240,1.083,158.011
'[12:27:06.584]',-,1.010,0.460,0.420,0.234,1.080,158.597
'[12:27:06.592]',-,0.965,0.480,0.450,0.226,1.079,159.183
'[12:27:06.600]',-,0.995,0.450,0.430,0.218,1.079,159.769
'[12:27:06.608]',-,0.950,0.500,0.455,0.209,1.074,160.258
'[12:27:06.616]',-,0.905,0.525,0.425,0.200,1.065,160.697
'[12:27:06.624]',-,0.925,0.510,0.415,0.193,1.055,160.990
'[12:27:06.632]',-,0.960,0.485,0.445,0.185,1.044,161.234
'[12:27:06.640]',-,0.940,0.505,0.440,0.178,1.036,161.381
'[12:27:06.648]',-,0.955,0.510,0.430,0.171,1.029,161.479
'[12:27:06.656]',-,0.960,0.480,0.405,0.163,1.024,161.576
'[12:27:06.664]',-,0.890,0.550,0.370,0.156,1.020,161.576
'[12:27:06.672]',-,0.945,0.500,0.410,0.148,1.017,161.479
'[12:27:06.680]',-,0.970,0.480,0.420,0.141,1.016,161.283
'[12:27:06.688]',-,0.895,0.545,0.490,0.134,1.021,160.990
'[12:27:06.696]',-,0.960,0.480,0.410,0.128,1.032,160.502
'[12:27:06.704]',-,0.925,0.520,0.405,0.122,1.052,159.818
'[12:27:06.712]',-,0.990,0.450,0.475,0.116,1.083,158.890
'[12:27:06.720]',-,0.925,0.510,0.455,0.111,1.131,157.620
'[12:27:06.728]',-,0.975,0.455,0.485,0.106,1.199,155.910
'[12:27:06.736]',-,0.880,0.565,0.435,0.101,1.287,153.908
'[12:27:06.744]',-,0.930,0.520,0.465,0.096,1.392,151.417
'[12:27:06.752]',-,0.960,0.495,0.485,0.091,1.508,148.291
'[12:27:06.760]',-,0.930,0.525,0.490,0.086,1.632,144.481
'[12:27:06.768]',-,0.995,0.440,0.505,0.082,1.757,139.938
'[12:27:06.776]',-,0.940,0.500,0.475,0.077,1.878,134.614
'[12:27:06.784]',-,1.055,0.385,0.525,0.073,1.992,128.802
'[12:27:06.792]',-,0.945,0.510,0.475,0.069,2.086,123.185
'[12:27:06.800]',-,1.010,0.440,0.515,0.066,2.164,118.593
'[12:27:06.808]',-,0.985,0.490,0.505,0.063,2.243,115.809
'[12:27:06.816]',-,0.885,0.580,0.485,0.059,2.321,114.881
'[12:27:06.824]',-,0.950,0.500,0.505,0.056,2.393,115.467
'[12:27:06.832]',-,0.970,0.475,0.460,0.052,2.458,116.786
'[12:27:06.840]',-,0.955,0.490,0.500,0.049,2.518,118.056
'[12:27:06.848]',-,0.945,0.495,0.525,0.046,2.571,118.789
'[12:27:06.856]',-,1.045,0.400,0.535,0.043,2.617,119.131
'[12:27:06.864]',-,1.075,0.365,0.515,0.040,2.656,119.180
'[12:27:06.872]',-,0.935,0.505,0.490,0.038,2.688,119.131
'[12:27:06.880]',-,0.905,0.540,0.465,0.035,2.717,118.984
'[12:27:06.888]',-,1.070,0.380,0.550,0.032,2.724,118.740
'[12:27:06.896]',-,0.935,0.535,0.475,0.029,2.719,118.447
'[12:27:06.904]',-,0.920,0.555,0.500,0.027,2.726,117.910
'[12:27:06.912]',-,1.015,0.455,0.515,0.024,2.739,117.372
'[12:27:06.920]',-,1.020,0.465,0.490,0.022,2.751,116.786
'[12:27:06.928]',-,1.055,0.425,0.520,0.020,2.761,116.102
'[12:27:06.936]',-,1.050,0.445,0.480,0.018,2.767,115.467
'[12:27:06.944]',-,1.130,0.370,0.475,0.017,2.770,114.735
'[12:27:06.952]',-,1.000,0.480,0.430,0.015,2.770,114.002
'[12:27:06.960]',-,1.035,0.425,0.470,0.015,2.766,113.123
'[12:27:06.968]',-,1.085,0.380,0.515,0.014,2.760,112.244
'[12:27:06.976]',-,0.960,0.490,0.525,0.014,2.749,111.365
'[12:27:06.984]',-,0.945,0.485,0.490,0.014,2.732,110.437
'[12:27:06.992]',-,0.910,0.550,0.480,0.014,2.709,109.557
'[12:27:07.000]',-,0.950,0.505,0.535,0.014,2.681,108.629
'[12:27:07.008]',-,0.985,0.460,0.555,0.015,2.648,107.604
'[12:27:07.016]',-,0.925,0.510,0.530,0.015,2.606,106.676
'[12:27:07.024]',-,0.910,0.490,0.535,0.016,2.554,105.796
'[12:27:07.032]',-,0.945,0.470,0.505,0.017,2.496,104.917
'[12:27:07.040]',-,0.900,0.540,0.520,0.016,2.432,104.038
'[12:27:07.048]',-,0.915,0.515,0.545,0.016,2.365,103.256
'[12:27:07.056]',-,1.010,0.420,0.570,0.015,2.297,102.426
'[12:27:07.064]',-,0.895,0.545,0.555,0.014,2.233,101.742
'[12:27:07.072]',-,0.855,0.570,0.575,0.013,2.174,101.156
'[12:27:07.080]',-,1.090,0.390,0.550,0.012,2.123,100.717
'[12:27:07.088]',-,1.310,0.220,0.590,0.011,2.083,100.375
'[12:27:07.096]',-,1.500,0.110,0.425,0.011,2.051,100.033
'[12:27:07.104]',-,1.480,0.165,0.265,0.010,2.022,99.789
'[12:27:07.112]',-,1.250,0.340,0.215,0.009,1.999,99.544
'[12:27:07.120]',-,0.955,0.520,0.385,0.008,1.978,99.300
'[12:27:07.128]',-,0.845,0.595,0.470,0.007,1.959,99.056
'[12:27:07.136]',-,0.865,0.580,0.490,0.006,1.941,98.909
'[12:27:07.144]',-,0.965,0.475,0.535,0.006,1.925,98.763
'[12:27:07.152]',-,0.940,0.500,0.540,0.006,1.905,98.567
'[12:27:07.160]',-,0.885,0.550,0.500,0.006,1.885,98.323
'[12:27:07.168]',-,0.890,0.540,0.550,0.007,1.863,98.030
'[12:27:07.176]',-,1.010,0.410,0.600,0.007,1.841,97.786
'[12:27:07.184]',-,0.940,0.495,0.580,0.008,1.817,97.493
'[12:27:07.192]',-,0.885,0.540,0.540,0.009,1.797,97.200
'[12:27:07.200]',-,0.925,0.490,0.590,0.011,1.777,96.760
'[12:27:07.208]',-,0.990,0.360,0.585,0.012,1.757,96.369
'[12:27:07.216]',-,1.055,0.520,0.600,0.014,1.735,95.881
'[12:27:07.224]',-,0.865,0.560,0.540,0.016,1.713,95.344
'[12:27:07.232]',-,0.960,0.470,0.560,0.019,1.690,94.806
'[12:27:07.240]',-,0.930,0.500,0.575,0.022,1.668,94.171
'[12:27:07.248]',-,0.985,0.435,0.545,0.025,1.645,93.536
'[12:27:07.256]',-,1.000,0.420,0.580,0.029,1.623,92.853
'[12:27:07.264]',-,0.935,0.500,0.585,0.032,1.600,92.169
'[12:27:07.272]',-,0.925,0.505,0.535,0.035,1.576,91.534
'[12:27:07.280]',-,0.895,0.545,0.525,0.039,1.551,90.997
'[12:27:07.288]',-,0.960,0.490,0.560,0.042,1.532,90.508
'[12:27:07.296]',-,0.945,0.510,0.525,0.045,1.513,90.215
'[12:27:07.304]',-,0.985,0.440,0.550,0.049,1.492,90.166
'[12:27:07.312]',-,0.955,0.470,0.575,0.052,1.469,90.313
'[12:27:07.320]',-,0.985,0.445,0.570,0.055,1.447,90.655
'[12:27:07.328]',-,0.970,0.470,0.560,0.058,1.424,91.290
'[12:27:07.336]',-,0.995,0.440,0.575,0.061,1.402,92.657
'[12:27:07.344]',-,1.045,0.385,0.550,0.064,1.381,95.246
'[12:27:07.352]',-,0.995,0.440,0.545,0.067,1.363,99.691
'[12:27:07.360]',-,1.055,0.400,0.570,0.069,1.343,105.943
'[12:27:07.368]',-,1.070,0.425,0.530,0.071,1.325,113.563
'[12:27:07.376]',-,1.050,0.435,0.520,0.071,1.305,121.671
'[12:27:07.384]',-,1.110,0.365,0.510,0.072,1.286,129.290
'[12:27:07.392]',-,1.085,0.390,0.515,0.071,1.274,135.640
'[12:27:07.400]',-,1.150,0.310,0.530,0.071,1.264,140.378
'[12:27:07.408]',-,1.080,0.410,0.535,0.068,1.252,143.797
'[12:27:07.416]',-,1.135,0.345,0.505,0.066,1.241,146.532
'[12:27:07.424]',-,1.085,0.400,0.485,0.064,1.233,149.072
'[12:27:07.432]',-,1.105,0.375,0.495,0.062,1.225,151.514
'[12:27:07.440]',-,1.045,0.415,0.480,0.060,1.217,153.761
'[12:27:07.448]',-,1.040,0.425,0.485,0.058,1.208,155.617
'[12:27:07.456]',-,1.020,0.400,0.520,0.054,1.198,156.985
'[12:27:07.464]',-,1.045,0.455,0.535,0.050,1.187,157.864
'[12:27:07.472]',-,0.940,0.495,0.515,0.045,1.175,158.499
'[12:27:07.480]',-,0.960,0.465,0.490,0.039,1.163,158.939
'[12:27:07.488]',-,0.875,0.565,0.515,0.034,1.155,159.427
'[12:27:07.496]',-,0.840,0.590,0.530,0.029,1.152,159.867
'[12:27:07.504]',-,0.905,0.515,0.485,0.024,1.145,160.160
'[12:27:07.512]',-,0.920,0.520,0.525,0.020,1.136,160.502
'[12:27:07.520]',-,0.925,0.490,0.510,0.014,1.127,160.599
'[12:27:07.528]',-,0.830,0.575,0.485,0.009,1.117,160.746
'[12:27:07.536]',-,0.885,0.520,0.500,0.004,1.108,160.892
'[12:27:07.544]',-,0.875,0.550,0.485,-0.000,1.097,160.990
'[12:27:07.552]',-,0.945,0.490,0.535,-0.000,1.085,160.990
'[12:27:07.560]',-,0.885,0.540,0.520,-0.000,1.074,160.990
'[12:27:07.568]',-,0.920,0.480,0.500,-0.000,1.064,160.795
'[12:27:07.576]',-,0.810,0.590,0.490,-0.000,1.057,160.502
'[12:27:07.584]',-,0.900,0.510,0.545,-0.000,1.057,160.013
'[12:27:07.592]',-,0.925,0.485,0.485,-0.000,1.067,159.232
'[12:27:07.600]',-,0.895,0.540,0.525,-0.000,1.089,158.206
'[12:27:07.608]',-,0.905,0.530,0.535,-0.000,1.125,156.936
'[12:27:07.616]',-,0.910,0.520,0.510,-0.000,1.180,155.324
'[12:27:07.624]',-,0.980,0.450,0.530,-0.000,1.254,153.370
'[12:27:07.632]',-,0.855,0.560,0.465,-0.000,1.346,151.075
'[12:27:07.640]',-,0.930,0.505,0.505,-0.000,1.453,148.242
'[12:27:07.648]',-,0.905,0.530,0.515,-0.000,1.569,144.725
'[12:27:07.656]',-,1.005,0.430,0.525,-0.000,1.686,140.476
'[12:27:07.664]',-,1.010,0.510,0.495,-0.000,1.800,135.494
'[12:27:07.672]',-,0.935,0.470,0.510,-0.000,1.906,130.072
'[12:27:07.680]',-,0.915,0.510,0.470,-0.000,2.003,124.699
'[12:27:07.688]',-,0.905,0.535,0.475,-0.000,2.080,120.254
'[12:27:07.696]',-,0.950,0.490,0.495,-0.000,2.144,117.226
'[12:27:07.704]',-,0.980,0.455,0.510,-0.000,2.205,116.005
'[12:27:07.712]',-,0.920,0.505,0.445,-0.000,2.264,116.054
'[12:27:07.720]',-,0.940,0.490,0.485,-0.000,2.320,116.884
'[12:27:07.728]',-,0.915,0.520,0.485,-0.000,2.371,117.812
'[12:27:07.736]',-,0.960,0.465,0.500,-0.000,2.418,118.447
'[12:27:07.744]',-,0.990,0.445,0.510,-0.000,2.462,118.789
'[12:27:07.752]',-,0.955,0.480,0.505,-0.000,2.504,118.887
'[12:27:07.760]',-,1.000,0.430,0.520,0.000,2.543,118.887
'[12:27:07.768]',-,0.940,0.500,0.485,0.001,2.579,118.691
'[12:27:07.776]',-,0.945,0.510,0.480,0.006,2.611,118.300
'[12:27:07.784]',-,0.915,0.525,0.470,0.010,2.640,117.812
'[12:27:07.792]',-,1.025,0.420,0.540,0.015,2.661,117.177
'[12:27:07.800]',-,0.960,0.510,0.505,0.020,2.674,116.542
'[12:27:07.808]',-,0.985,0.490,0.450,0.024,2.691,115.858
'[12:27:07.816]',-,1.040,0.430,0.445,0.029,2.709,115.174
'[12:27:07.824]',-,1.065,0.405,0.460,0.033,2.727,114.491
'[12:27:07.832]',-,0.995,0.475,0.440,0.037,2.744,113.758
'[12:27:07.840]',-,1.000,0.470,0.435,0.041,2.756,112.928
'[12:27:07.848]',-,1.100,0.365,0.500,0.046,2.762,112.097
'[12:27:07.856]',-,0.995,0.460,0.450,0.050,2.765,111.365
'[12:27:07.864]',-,1.000,0.450,0.445,0.055,2.762,110.632
'[12:27:07.872]',-,0.930,0.505,0.490,0.060,2.754,109.850
'[12:27:07.880]',-,0.895,0.540,0.485,0.064,2.738,109.069
'[12:27:07.888]',-,0.920,0.530,0.525,0.069,2.716,108.092
'[12:27:07.896]',-,0.945,0.465,0.490,0.073,2.687,107.115
'[12:27:07.904]',-,0.890,0.520,0.470,0.077,2.650,106.041
'[12:27:07.912]',-,0.825,0.595,0.505,0.081,2.605,105.161
'[12:27:07.920]',-,0.950,0.480,0.500,0.083,2.553,104.429
'[12:27:07.928]',-,0.865,0.565,0.540,0.086,2.497,103.843
'[12:27:07.936]',-,0.895,0.515,0.505,0.089,2.438,103.354
'[12:27:07.944]',-,0.885,0.535,0.520,0.092,2.379,102.915
'[12:27:07.952]',-,0.965,0.470,0.530,0.094,2.324,102.426
'[12:27:07.960]',-,0.905,0.520,0.530,0.097,2.273,101.938
'[12:27:07.968]',-,0.890,0.465,0.575,0.098,2.229,101.352
'[12:27:07.976]',-,1.095,0.390,0.580,0.100,2.192,100.863
'[12:27:07.984]',-,1.210,0.335,0.530,0.102,2.160,100.375
'[12:27:07.992]',-,1.465,0.140,0.385,0.103,2.135,99.984
'[12:27:08.000]',-,1.500,0.095,0.185,0.105,2.113,99.593
'[12:27:08.008]',-,1.175,0.410,0.085,0.107,2.092,99.251
'[12:27:08.016]',-,0.900,0.565,0.295,0.108,2.071,99.007
'[12:27:08.024]',-,0.945,0.490,0.445,0.110,2.052,98.763
'[12:27:08.032]',-,0.935,0.495,0.465,0.112,2.031,98.616
'[12:27:08.040]',-,0.900,0.515,0.500,0.115,2.009,98.421
'[12:27:08.048]',-,0.950,0.480,0.535,0.118,1.984,98.323
'[12:27:08.056]',-,0.870,0.565,0.525,0.120,1.960,98.128
'[12:27:08.064]',-,0.950,0.480,0.535,0.123,1.935,97.932
'[12:27:08.072]',-,0.880,0.550,0.510,0.125,1.908,97.688
'[12:27:08.080]',-,0.975,0.460,0.570,0.128,1.882,97.346
'[12:27:08.088]',-,0.930,0.500,0.535,0.130,1.857,97.004
'[12:27:08.096]',-,0.950,0.505,0.525,0.134,1.837,96.662
'[12:27:08.104]',-,0.925,0.450,0.545,0.137,1.816,96.321
'[12:27:08.112]',-,0.980,0.430,0.560,0.141,1.795,95.930
'[12:27:08.120]',-,0.925,0.495,0.525,0.145,1.772,95.490
'[12:27:08.128]',-,0.905,0.515,0.510,0.149,1.747,94.904
'[12:27:08.136]',-,0.920,0.520,0.525,0.152,1.722,94.318
'[12:27:08.144]',-,0.950,0.495,0.530,0.156,1.699,93.634
'[12:27:08.152]',-,0.915,0.520,0.515,0.160,1.675,92.999
'[12:27:08.160]',-,1.050,0.390,0.575,0.164,1.652,92.315
'[12:27:08.168]',-,1.075,0.365,0.585,0.169,1.630,91.729
'[12:27:08.176]',-,0.890,0.555,0.510,0.173,1.608,91.290
'[12:27:08.184]',-,0.960,0.480,0.530,0.178,1.587,90.997
'[12:27:08.192]',-,1.025,0.425,0.525,0.183,1.572,90.801
'[12:27:08.200]',-,0.985,0.465,0.540,0.187,1.558,90.850
'[12:27:08.208]',-,1.010,0.440,0.555,0.192,1.542,91.192
'[12:27:08.216]',-,1.055,0.390,0.570,0.197,1.523,91.680
'[12:27:08.224]',-,0.960,0.480,0.500,0.201,1.503,92.560
'[12:27:08.232]',-,1.005,0.440,0.520,0.205,1.484,94.220
'[12:27:08.240]',-,1.000,0.460,0.530,0.209,1.465,97.444
'[12:27:08.248]',-,1.085,0.385,0.540,0.214,1.449,102.573
'[12:27:08.256]',-,1.135,0.340,0.550,0.217,1.433,109.508
'[12:27:08.264]',-,1.100,0.370,0.495,0.221,1.417,117.665
'[12:27:08.272]',-,1.195,0.290,0.515,0.224,1.402,125.969
'[12:27:08.280]',-,1.110,0.380,0.495,0.227,1.388,133.344
'[12:27:08.288]',-,1.100,0.400,0.490,0.230,1.378,139.255
'[12:27:08.296]',-,1.180,0.325,0.460,0.232,1.370,143.455
'[12:27:08.304]',-,1.160,0.350,0.475,0.234,1.361,146.386
'[12:27:08.312]',-,1.175,0.335,0.465,0.236,1.350,148.828
'[12:27:08.320]',-,1.205,0.295,0.475,0.236,1.339,151.124
'[12:27:08.328]',-,1.065,0.425,0.435,0.237,1.330,153.419
'[12:27:08.336]',-,1.105,0.380,0.445,0.236,1.323,155.471
'[12:27:08.344]',-,1.135,0.345,0.475,0.235,1.316,157.229
'[12:27:08.352]',-,1.050,0.425,0.490,0.233,1.311,158.450
'[12:27:08.360]',-,0.965,0.415,0.450,0.231,1.305,159.329
'[12:27:08.368]',-,1.000,0.480,0.500,0.229,1.297,159.916
'[12:27:08.376]',-,0.980,0.460,0.460,0.227,1.288,160.551
'[12:27:08.384]',-,0.925,0.515,0.445,0.224,1.278,161.137
'[12:27:08.392]',-,0.965,0.465,0.485,0.221,1.271,161.723
'[12:27:08.400]',-,0.880,0.545,0.495,0.218,1.265,162.309
'[12:27:08.408]',-,0.905,0.515,0.475,0.215,1.256,162.846
'[12:27:08.416]',-,0.955,0.475,0.465,0.212,1.245,163.432
'[12:27:08.424]',-,0.980,0.440,0.510,0.209,1.235,163.872
'[12:27:08.432]',-,0.870,0.550,0.465,0.205,1.224,164.263
'[12:27:08.440]',-,0.905,0.510,0.475,0.202,1.212,164.507
'[12:27:08.448]',-,0.935,0.485,0.515,0.199,1.200,164.702
'[12:27:08.456]',-,0.875,0.565,0.475,0.197,1.189,164.702
'[12:27:08.464]',-,0.975,0.470,0.510,0.194,1.178,164.507
'[12:27:08.472]',-,0.890,0.550,0.475,0.192,1.171,164.116
'[12:27:08.480]',-,0.915,0.520,0.460,0.190,1.172,163.432
'[12:27:08.488]',-,0.945,0.495,0.525,0.189,1.184,162.602
'[12:27:08.496]',-,0.900,0.540,0.495,0.188,1.207,161.625
'[12:27:08.504]',-,1.005,0.425,0.535,0.187,1.249,160.355
'[12:27:08.512]',-,0.855,0.575,0.460,0.188,1.312,158.988
'[12:27:08.520]',-,0.900,0.535,0.455,0.188,1.395,157.229
'[12:27:08.528]',-,0.925,0.490,0.495,0.190,1.497,155.129
'[12:27:08.536]',-,0.905,0.530,0.485,0.192,1.611,152.540
'[12:27:08.544]',-,0.890,0.555,0.450,0.194,1.730,149.414
'[12:27:08.552]',-,0.965,0.475,0.490,0.196,1.849,145.800
'[12:27:08.560]',-,1.010,0.420,0.500,0.198,1.964,141.550
'[12:27:08.568]',-,1.025,0.400,0.485,0.201,2.068,136.763
'[12:27:08.576]',-,0.955,0.480,0.510,0.203,2.161,131.537
'[12:27:08.584]',-,0.965,0.465,0.490,0.205,2.242,126.506
'[12:27:08.592]',-,0.885,0.565,0.455,0.208,2.302,122.159
'[12:27:08.600]',-,0.945,0.505,0.525,0.210,2.349,119.033
'[12:27:08.608]',-,0.970,0.480,0.465,0.213,2.396,117.372
'[12:27:08.616]',-,0.855,0.585,0.430,0.215,2.442,116.884
'[12:27:08.624]',-,0.900,0.535,0.460,0.218,2.485,117.030
'[12:27:08.632]',-,0.935,0.505,0.485,0.221,2.526,117.568
'[12:27:08.640]',-,0.985,0.445,0.515,0.224,2.567,118.105
'[12:27:08.648]',-,0.930,0.490,0.475,0.227,2.607,118.496
'[12:27:08.656]',-,0.975,0.465,0.510,0.230,2.645,118.740
'[12:27:08.664]',-,0.935,0.510,0.495,0.234,2.681,118.887
'[12:27:08.672]',-,0.955,0.485,0.505,0.238,2.716,118.789
'[12:27:08.680]',-,0.910,0.525,0.485,0.242,2.747,118.593
'[12:27:08.688]',-,0.935,0.500,0.495,0.246,2.767,118.252
'[12:27:08.696]',-,0.915,0.530,0.505,0.249,2.782,117.617
'[12:27:08.704]',-,0.990,0.445,0.510,0.253,2.800,116.933
'[12:27:08.712]',-,0.895,0.550,0.480,0.257,2.817,116.102
'[12:27:08.720]',-,1.000,0.470,0.475,0.260,2.833,115.223
'[12:27:08.728]',-,0.995,0.480,0.485,0.264,2.848,114.344
'[12:27:08.736]',-,1.000,0.470,0.465,0.267,2.860,113.514
'[12:27:08.744]',-,0.960,0.500,0.420,0.271,2.870,112.635
'[12:27:08.752]',-,1.070,0.390,0.415,0.275,2.877,111.804
'[12:27:08.760]',-,1.105,0.360,0.455,0.279,2.880,110.974
'[12:27:08.768]',-,1.115,0.350,0.475,0.281,2.877,110.241
'[12:27:08.776]',-,0.930,0.530,0.445,0.285,2.867,109.411
'[12:27:08.784]',-,0.965,0.480,0.480,0.287,2.848,108.629
'[12:27:08.792]',-,0.890,0.555,0.465,0.289,2.822,107.799
'[12:27:08.800]',-,0.930,0.520,0.440,0.291,2.789,106.969
'[12:27:08.808]',-,0.955,0.470,0.480,0.293,2.745,106.187
'[12:27:08.816]',-,0.920,0.505,0.495,0.294,2.692,105.357
'[12:27:08.824]',-,0.880,0.565,0.490,0.295,2.632,104.575
'[12:27:08.832]',-,0.870,0.570,0.455,0.296,2.568,103.745
'[12:27:08.840]',-,0.910,0.510,0.480,0.296,2.500,103.012
'[12:27:08.848]',-,0.935,0.500,0.505,0.296,2.432,102.280
'[12:27:08.856]',-,0.900,0.515,0.515,0.295,2.367,101.693
'[12:27:08.864]',-,0.980,0.440,0.500,0.294,2.308,101.156
'[12:27:08.872]',-,0.920,0.505,0.520,0.294,2.255,100.668
'[12:27:08.880]',-,0.875,0.540,0.515,0.292,2.211,100.228
'[12:27:08.888]',-,0.980,0.460,0.560,0.291,2.177,99.789
'[12:27:08.896]',-,1.100,0.465,0.525,0.289,2.150,99.447
'[12:27:08.904]',-,1.320,0.225,0.460,0.287,2.124,99.105
'[12:27:08.912]',-,1.500,0.090,0.290,0.284,2.100,98.763
'[12:27:08.920]',-,1.335,0.305,0.135,0.281,2.077,98.421
'[12:27:08.928]',-,1.075,0.490,0.105,0.279,2.056,98.177
'[12:27:08.936]',-,0.870,0.595,0.330,0.276,2.042,97.884
'[12:27:08.944]',-,0.895,0.550,0.395,0.273,2.030,97.688
'[12:27:08.952]',-,0.940,0.490,0.460,0.271,2.010,97.444
'[12:27:08.960]',-,0.890,0.535,0.490,0.269,1.985,97.249
'[12:27:08.968]',-,0.915,0.540,0.520,0.267,1.958,97.053
'[12:27:08.976]',-,0.900,0.505,0.535,0.265,1.930,96.858
'[12:27:08.984]',-,0.940,0.490,0.545,0.264,1.905,96.614
'[12:27:08.992]',-,0.955,0.470,0.555,0.262,1.882,96.369
'[12:27:09.000]',-,0.865,0.565,0.505,0.261,1.855,96.076
'[12:27:09.008]',-,0.915,0.515,0.525,0.260,1.828,95.734
'[12:27:09.016]',-,0.905,0.525,0.520,0.259,1.800,95.344
'[12:27:09.024]',-,0.940,0.485,0.530,0.259,1.771,95.002
'[12:27:09.032]',-,0.895,0.480,0.560,0.259,1.743,94.611
'[12:27:09.040]',-,0.935,0.540,0.540,0.259,1.713,94.220
'[12:27:09.048]',-,0.885,0.510,0.555,0.260,1.681,93.732
'[12:27:09.056]',-,0.910,0.530,0.475,0.262,1.649,93.243
'[12:27:09.064]',-,0.925,0.510,0.505,0.264,1.618,92.608
'[12:27:09.072]',-,0.965,0.460,0.535,0.267,1.588,91.973
'[12:27:09.080]',-,0.935,0.490,0.515,0.270,1.561,91.387
'[12:27:09.088]',-,0.930,0.505,0.530,0.273,1.540,90.801
'[12:27:09.096]',-,0.950,0.490,0.560,0.276,1.520,90.215
'[12:27:09.104]',-,0.925,0.525,0.530,0.280,1.498,89.873
'[12:27:09.112]',-,0.985,0.460,0.510,0.283,1.474,89.727
'[12:27:09.120]',-,0.990,0.450,0.535,0.287,1.452,89.824
'[12:27:09.128]',-,0.950,0.480,0.535,0.292,1.428,90.117
'[12:27:09.136]',-,0.935,0.510,0.505,0.297,1.406,90.655
'[12:27:09.144]',-,1.050,0.395,0.555,0.303,1.383,91.778
'[12:27:09.152]',-,0.945,0.495,0.515,0.309,1.362,93.976
'[12:27:09.160]',-,1.065,0.390,0.525,0.315,1.341,97.786
'[12:27:09.168]',-,1.075,0.415,0.530,0.321,1.321,103.550
'[12:27:09.176]',-,1.035,0.440,0.500,0.327,1.301,110.876
'[12:27:09.184]',-,1.115,0.355,0.525,0.333,1.287,119.033
'[12:27:09.192]',-,1.140,0.340,0.455,0.338,1.276,127.044
'[12:27:09.200]',-,1.100,0.380,0.480,0.343,1.263,133.784
'[12:27:09.208]',-,1.095,0.355,0.520,0.347,1.250,139.010
'[12:27:09.216]',-,1.125,0.380,0.490,0.351,1.238,142.674
'[12:27:09.224]',-,1.160,0.335,0.480,0.355,1.226,145.409
'[12:27:09.232]',-,1.100,0.385,0.475,0.359,1.214,147.802
'[12:27:09.240]',-,1.120,0.375,0.480,0.362,1.204,150.244
'[12:27:09.248]',-,1.145,0.340,0.475,0.364,1.196,152.638
'[12:27:09.256]',-,1.090,0.385,0.505,0.366,1.190,154.689
'[12:27:09.264]',-,1.030,0.435,0.445,0.367,1.182,156.301
'[12:27:09.272]',-,1.000,0.465,0.475,0.368,1.174,157.376
'[12:27:09.280]',-,1.050,0.405,0.485,0.368,1.166,158.108
'[12:27:09.288]',-,0.955,0.495,0.500,0.369,1.162,158.694
'[12:27:09.296]',-,0.950,0.475,0.485,0.368,1.160,159.232
'[12:27:09.304]',-,0.905,0.515,0.460,0.367,1.154,159.769
'[12:27:09.312]',-,0.890,0.510,0.460,0.366,1.148,160.306
'[12:27:09.320]',-,0.890,0.540,0.480,0.364,1.139,160.746
'[12:27:09.328]',-,0.930,0.495,0.490,0.362,1.128,161.234
'[12:27:09.336]',-,0.905,0.515,0.480,0.359,1.117,161.625
'[12:27:09.344]',-,0.890,0.535,0.460,0.357,1.105,162.016
'[12:27:09.352]',-,0.925,0.500,0.485,0.355,1.091,162.260
'[12:27:09.360]',-,0.910,0.515,0.525,0.354,1.077,162.455
'[12:27:09.368]',-,0.915,0.510,0.530,0.352,1.065,162.358
'[12:27:09.376]',-,0.865,0.550,0.470,0.351,1.056,162.260
'[12:27:09.384]',-,0.910,0.560,0.495,0.350,1.052,161.918
