"'Time','I','II','III','AVR','V','MCL','RESP','PLETH','ABP','CVP','ART'"
"'[15:23:55.128]',-,-0.100,0.565,-,0.980,-,0.634,1.911,0.000,-,-"
"'[15:23:55.136]',-,-0.100,0.555,-,0.975,-,0.637,1.908,0.000,-,-"
"'[15:23:55.144]',-,-0.081,0.560,-,0.970,-,0.640,1.904,0.000,-,-"
"'[15:23:55.152]',-,-0.075,0.570,-,0.970,-,0.643,1.899,0.000,-,-"
"'[15:23:55.160]',-,-0.070,0.570,-,0.965,-,0.645,1.894,0.000,-,-"
"'[15:23:55.168]',-,-0.061,0.575,-,0.965,-,0.647,1.890,0.000,-,-"
"'[15:23:55.176]',-,-0.055,0.575,-,0.960,-,0.649,1.883,0.000,-,-"
"'[15:23:55.184]',-,-0.061,0.575,-,0.960,-,0.650,1.877,0.000,-,-"
"'[15:23:55.192]',-,-0.055,0.585,-,0.960,-,0.650,1.870,0.000,-,-"
"'[15:23:55.200]',-,-0.050,0.595,-,0.965,-,0.650,1.862,0.000,-,-"
"'[15:23:55.208]',-,-0.025,0.620,-,0.955,-,0.650,1.854,0.000,-,-"
"'[15:23:55.216]',-,0.015,0.640,-,0.950,-,0.650,1.847,0.000,-,-"
"'[15:23:55.224]',-,0.024,0.640,-,0.945,-,0.649,1.839,0.000,-,-"
"'[15:23:55.232]',-,0.024,0.650,-,0.945,-,0.647,1.831,0.000,-,-"
"'[15:23:55.240]',-,0.020,0.645,-,0.945,-,0.646,1.824,0.000,-,-"
"'[15:23:55.248]',-,0.015,0.645,-,0.950,-,0.644,1.817,0.000,-,-"
"'[15:23:55.256]',-,0.015,0.640,-,0.950,-,0.642,1.808,0.000,-,-"
"'[15:23:55.264]',-,-0.500,-0.500,-,-0.500,-,0.641,1.800,0.000,-,-"
"'[15:23:55.272]',-,1.501,1.501,-,1.500,-,0.639,1.792,0.000,-,-"
"'[15:23:55.280]',-,0.189,0.640,-,0.980,-,0.638,1.784,0.000,-,-"
"'[15:23:55.288]',-,-0.336,0.580,-,0.785,-,0.636,1.775,0.000,-,-"
"'[15:23:55.296]',-,-0.361,0.555,-,0.805,-,0.635,1.767,0.000,-,-"
"'[15:23:55.304]',-,-0.341,0.525,-,0.830,-,0.635,1.761,0.000,-,-"
"'[15:23:55.312]',-,-0.301,0.495,-,0.855,-,0.634,1.757,0.000,-,-"
"'[15:23:55.320]',-,-0.240,0.510,-,0.790,-,0.634,1.755,0.000,-,-"
"'[15:23:55.328]',-,-0.220,0.515,-,0.670,-,0.634,1.754,0.000,-,-"
"'[15:23:55.336]',-,-0.331,0.495,-,0.590,-,0.634,1.753,0.000,-,-"
"'[15:23:55.344]',-,-0.346,0.480,-,0.560,-,0.633,1.753,0.000,-,-"
"'[15:23:55.352]',-,-0.286,0.460,-,0.630,-,0.633,1.755,0.000,-,-"
"'[15:23:55.360]',-,-0.186,0.480,-,0.700,-,0.633,1.761,0.000,-,-"
"'[15:23:55.368]',-,-0.115,0.520,-,0.730,-,0.634,1.769,0.000,-,-"
"'[15:23:55.376]',-,-0.105,0.560,-,0.720,-,0.635,1.780,0.000,-,-"
"'[15:23:55.384]',-,-0.085,0.585,-,0.755,-,0.636,1.795,0.000,-,-"
"'[15:23:55.392]',-,-0.130,0.590,-,0.740,-,0.637,1.813,0.000,-,-"
"'[15:23:55.400]',-,-0.186,0.555,-,0.740,-,0.638,1.830,0.000,-,-"
"'[15:23:55.408]',-,-0.200,0.550,-,0.750,-,0.638,1.847,0.000,-,-"
"'[15:23:55.416]',-,-0.240,0.555,-,0.775,-,0.639,1.866,0.000,-,-"
"'[15:23:55.424]',-,-0.251,0.575,-,0.785,-,0.638,1.890,0.000,-,-"
"'[15:23:55.432]',-,-0.245,0.605,-,0.820,-,0.638,1.915,0.000,-,-"
"'[15:23:55.440]',-,-0.341,0.585,-,0.865,-,0.637,1.940,0.000,-,-"
"'[15:23:55.448]',-,-0.361,0.580,-,0.880,-,0.635,1.998,0.000,-,-"
"'[15:23:55.456]',-,-0.351,0.585,-,0.880,-,0.633,2.078,0.000,-,-"
"'[15:23:55.464]',-,-0.326,0.605,-,0.880,-,0.630,2.147,0.000,-,-"
"'[15:23:55.472]',-,-0.311,0.615,-,0.875,-,0.626,2.206,0.000,-,-"
"'[15:23:55.480]',-,-0.296,0.620,-,0.880,-,0.622,2.258,0.000,-,-"
"'[15:23:55.488]',-,-0.306,0.610,-,0.880,-,0.617,2.307,0.000,-,-"
"'[15:23:55.496]',-,-0.316,0.595,-,0.880,-,0.613,2.354,0.000,-,-"
"'[15:23:55.504]',-,-0.316,0.585,-,0.885,-,0.608,2.391,0.000,-,-"
"'[15:23:55.512]',-,-0.316,0.590,-,0.890,-,0.603,2.420,0.000,-,-"
"'[15:23:55.520]',-,-0.306,0.600,-,0.880,-,0.598,2.450,0.000,-,-"
"'[15:23:55.528]',-,-0.301,0.610,-,0.875,-,0.593,2.475,0.000,-,-"
"'[15:23:55.536]',-,-0.301,0.610,-,0.865,-,0.588,2.500,0.000,-,-"
"'[15:23:55.544]',-,-0.311,0.610,-,0.860,-,0.583,2.523,0.000,-,-"
"'[15:23:55.552]',-,-0.316,0.620,-,0.855,-,0.578,2.543,0.000,-,-"
"'[15:23:55.560]',-,-0.301,0.630,-,0.855,-,0.573,2.561,0.000,-,-"
"'[15:23:55.568]',-,-0.286,0.640,-,0.860,-,0.569,2.582,0.000,-,-"
"'[15:23:55.576]',-,-0.256,0.650,-,0.880,-,0.564,2.603,0.000,-,-"
"'[15:23:55.584]',-,-0.225,0.655,-,0.895,-,0.560,2.620,0.000,-,-"
"'[15:23:55.592]',-,-0.186,0.665,-,0.920,-,0.556,2.629,0.000,-,-"
"'[15:23:55.600]',-,-0.175,0.650,-,0.950,-,0.552,2.630,0.000,-,-"
"'[15:23:55.608]',-,-0.160,0.635,-,0.980,-,0.549,2.628,0.000,-,-"
"'[15:23:55.616]',-,-0.146,0.615,-,1.005,-,0.545,2.630,0.000,-,-"
"'[15:23:55.624]',-,-0.130,0.610,-,1.015,-,0.542,2.633,0.000,-,-"
"'[15:23:55.632]',-,-0.110,0.605,-,1.010,-,0.539,2.635,0.000,-,-"
"'[15:23:55.640]',-,-0.105,0.595,-,1.005,-,0.537,2.636,0.000,-,-"
"'[15:23:55.648]',-,-0.085,0.595,-,1.000,-,0.534,2.636,0.000,-,-"
"'[15:23:55.656]',-,-0.070,0.595,-,0.985,-,0.531,2.636,0.000,-,-"
"'[15:23:55.664]',-,-0.061,0.590,-,0.980,-,0.528,2.636,0.000,-,-"
"'[15:23:55.672]',-,-0.065,0.585,-,0.975,-,0.526,2.636,0.000,-,-"
"'[15:23:55.680]',-,-0.061,0.575,-,0.970,-,0.522,2.636,0.000,-,-"
"'[15:23:55.688]',-,-0.070,0.560,-,0.970,-,0.518,2.630,0.000,-,-"
"'[15:23:55.696]',-,-0.061,0.565,-,0.965,-,0.514,2.623,0.000,-,-"
"'[15:23:55.704]',-,-0.055,0.570,-,0.965,-,0.511,2.613,0.000,-,-"
"'[15:23:55.712]',-,-0.050,0.570,-,0.965,-,0.506,2.596,0.000,-,-"
"'[15:23:55.720]',-,-0.045,0.575,-,0.960,-,0.502,2.577,0.000,-,-"
"'[15:23:55.728]',-,-0.055,0.570,-,0.965,-,0.497,2.555,0.000,-,-"
"'[15:23:55.736]',-,-0.070,0.560,-,0.965,-,0.493,2.534,0.000,-,-"
"'[15:23:55.744]',-,-0.070,0.560,-,0.970,-,0.487,2.511,0.000,-,-"
"'[15:23:55.752]',-,-0.061,0.560,-,0.970,-,0.482,2.489,0.000,-,-"
"'[15:23:55.760]',-,-0.050,0.570,-,0.965,-,0.476,2.466,0.000,-,-"
"'[15:23:55.768]',-,-0.035,0.580,-,0.970,-,0.470,2.450,0.000,-,-"
"'[15:23:55.776]',-,-0.021,0.585,-,0.960,-,0.463,2.436,0.000,-,-"
"'[15:23:55.784]',-,-0.025,0.575,-,0.960,-,0.457,2.417,0.000,-,-"
"'[15:23:55.792]',-,-0.025,0.565,-,0.970,-,0.450,2.397,0.000,-,-"
"'[15:23:55.800]',-,-0.030,0.565,-,0.970,-,0.443,2.375,0.000,-,-"
"'[15:23:55.808]',-,-0.021,0.570,-,0.970,-,0.437,2.348,0.000,-,-"
"'[15:23:55.816]',-,1.501,-0.500,-,1.500,-,0.430,2.315,0.000,-,-"
"'[15:23:55.824]',-,-0.500,1.501,-,-0.500,-,0.424,2.284,0.000,-,-"
"'[15:23:55.832]',-,1.501,0.635,-,1.500,-,0.418,2.255,0.000,-,-"
"'[15:23:55.840]',-,-0.291,0.570,-,0.795,-,0.412,2.226,0.000,-,-"
"'[15:23:55.848]',-,-0.346,0.560,-,0.775,-,0.406,2.200,0.000,-,-"
"'[15:23:55.856]',-,-0.296,0.560,-,0.810,-,0.400,2.179,0.000,-,-"
"'[15:23:55.864]',-,-0.261,0.540,-,0.830,-,0.394,2.157,0.000,-,-"
"'[15:23:55.872]',-,-0.195,0.550,-,0.800,-,0.389,2.135,0.000,-,-"
"'[15:23:55.880]',-,-0.150,0.570,-,0.685,-,0.384,2.118,0.000,-,-"
"'[15:23:55.888]',-,-0.245,0.545,-,0.590,-,0.379,2.105,0.000,-,-"
"'[15:23:55.896]',-,-0.301,0.535,-,0.530,-,0.374,2.092,0.000,-,-"
"'[15:23:55.904]',-,-0.306,0.505,-,0.560,-,0.370,2.080,0.000,-,-"
"'[15:23:55.912]',-,-0.186,0.490,-,0.655,-,0.366,2.068,0.000,-,-"
"'[15:23:55.920]',-,-0.110,0.510,-,0.720,-,0.362,2.057,0.000,-,-"
"'[15:23:55.928]',-,-0.085,0.535,-,0.735,-,0.358,2.046,0.000,-,-"
"'[15:23:55.936]',-,-0.070,0.565,-,0.760,-,0.354,2.034,0.000,-,-"
"'[15:23:55.944]',-,-0.065,0.605,-,0.745,-,0.350,2.028,0.000,-,-"
"'[15:23:55.952]',-,-0.146,0.585,-,0.740,-,0.346,2.031,0.000,-,-"
"'[15:23:55.960]',-,-0.205,0.560,-,0.740,-,0.343,2.038,0.000,-,-"
"'[15:23:55.968]',-,-0.256,0.540,-,0.765,-,0.340,2.048,0.000,-,-"
"'[15:23:55.976]',-,-0.316,0.525,-,0.785,-,0.337,2.058,0.000,-,-"
"'[15:23:55.984]',-,-0.341,0.545,-,0.815,-,0.335,2.068,0.000,-,-"
"'[15:23:55.992]',-,-0.381,0.555,-,0.865,-,0.332,2.079,0.000,-,-"
"'[15:23:56.000]',-,-0.386,0.555,-,0.890,-,0.329,2.088,0.000,-,-"
"'[15:23:56.008]',-,-0.366,0.570,-,0.890,-,0.326,2.095,0.000,-,-"
"'[15:23:56.016]',-,-0.341,0.585,-,0.885,-,0.322,2.104,0.000,-,-"
"'[15:23:56.024]',-,-0.316,0.610,-,0.880,-,0.319,2.116,0.000,-,-"
"'[15:23:56.032]',-,-0.306,0.610,-,0.880,-,0.316,2.134,0.000,-,-"
"'[15:23:56.040]',-,-0.311,0.600,-,0.880,-,0.313,2.154,0.000,-,-"
"'[15:23:56.048]',-,-0.316,0.590,-,0.885,-,0.311,2.173,0.000,-,-"
"'[15:23:56.056]',-,-0.316,0.585,-,0.890,-,0.308,2.188,0.000,-,-"
"'[15:23:56.064]',-,-0.306,0.595,-,0.880,-,0.306,2.201,0.000,-,-"
"'[15:23:56.072]',-,-0.291,0.620,-,0.875,-,0.303,2.211,0.000,-,-"
"'[15:23:56.080]',-,-0.276,0.635,-,0.860,-,0.301,2.213,0.000,-,-"
"'[15:23:56.088]',-,-0.276,0.650,-,0.855,-,0.298,2.208,0.000,-,-"
"'[15:23:56.096]',-,-0.271,0.655,-,0.850,-,0.296,2.200,0.000,-,-"
"'[15:23:56.104]',-,-0.276,0.655,-,0.840,-,0.294,2.191,0.000,-,-"
"'[15:23:56.112]',-,-0.271,0.660,-,0.840,-,0.293,2.180,0.000,-,-"
"'[15:23:56.120]',-,-0.256,0.675,-,0.835,-,0.291,2.169,0.000,-,-"
"'[15:23:56.128]',-,-0.230,0.690,-,0.850,-,0.290,2.158,0.000,-,-"
"'[15:23:56.136]',-,-0.210,0.695,-,0.865,-,0.290,2.147,0.000,-,-"
"'[15:23:56.144]',-,-0.190,0.695,-,0.890,-,0.289,2.136,0.000,-,-"
"'[15:23:56.152]',-,-0.170,0.680,-,0.920,-,0.289,2.124,0.000,-,-"
"'[15:23:56.160]',-,-0.150,0.660,-,0.950,-,0.289,2.113,0.000,-,-"
"'[15:23:56.168]',-,-0.140,0.640,-,0.975,-,0.288,2.102,0.000,-,-"
"'[15:23:56.176]',-,-0.115,0.635,-,0.995,-,0.288,2.091,0.000,-,-"
"'[15:23:56.184]',-,-0.095,0.635,-,1.005,-,0.288,2.079,0.000,-,-"
"'[15:23:56.192]',-,-0.070,0.635,-,1.010,-,0.287,2.068,0.000,-,-"
"'[15:23:56.200]',-,-0.055,0.625,-,1.000,-,0.287,2.057,0.000,-,-"
"'[15:23:56.208]',-,-0.041,0.620,-,0.995,-,0.286,2.043,0.000,-,-"
"'[15:23:56.216]',-,-0.030,0.615,-,0.985,-,0.286,2.022,0.000,-,-"
"'[15:23:56.224]',-,-0.035,0.605,-,0.990,-,0.285,2.000,0.000,-,-"
"'[15:23:56.232]',-,-0.035,0.595,-,0.990,-,0.285,1.978,0.000,-,-"
"'[15:23:56.240]',-,-0.035,0.590,-,0.980,-,0.283,1.958,0.000,-,-"
"'[15:23:56.248]',-,-0.021,0.595,-,0.980,-,0.282,1.948,0.000,-,-"
"'[15:23:56.256]',-,-0.010,0.600,-,0.975,-,0.279,1.943,0.000,-,-"
"'[15:23:56.264]',-,0.020,0.620,-,0.970,-,0.277,1.938,0.000,-,-"
"'[15:23:56.272]',-,0.050,0.645,-,0.955,-,0.274,1.931,0.000,-,-"
"'[15:23:56.280]',-,0.060,0.665,-,0.950,-,0.271,1.924,0.000,-,-"
"'[15:23:56.288]',-,0.050,0.655,-,0.950,-,0.268,1.914,0.000,-,-"
"'[15:23:56.296]',-,0.024,0.635,-,0.955,-,0.266,1.901,0.000,-,-"
"'[15:23:56.304]',-,-0.010,0.605,-,0.965,-,0.262,1.890,0.000,-,-"
"'[15:23:56.312]',-,-0.035,0.580,-,0.975,-,0.260,1.878,0.000,-,-"
"'[15:23:56.320]',-,-0.045,0.570,-,0.975,-,0.256,1.863,0.000,-,-"
"'[15:23:56.328]',-,-0.030,0.580,-,0.975,-,0.253,1.845,0.000,-,-"
"'[15:23:56.336]',-,-0.010,0.585,-,0.970,-,0.249,1.824,0.000,-,-"
"'[15:23:56.344]',-,-0.015,0.585,-,0.970,-,0.246,1.803,0.000,-,-"
"'[15:23:56.352]',-,-0.005,0.585,-,0.970,-,0.242,1.781,0.000,-,-"
"'[15:23:56.360]',-,-0.500,-0.500,-,-0.500,-,0.238,1.756,0.000,-,-"
"'[15:23:56.368]',-,1.501,1.431,-,1.500,-,0.235,1.729,0.000,-,-"
"'[15:23:56.376]',-,1.220,0.655,-,1.435,-,0.232,1.705,0.000,-,-"
"'[15:23:56.384]',-,-0.316,0.465,-,0.875,-,0.229,1.678,0.000,-,-"
"'[15:23:56.392]',-,-0.500,0.360,-,0.835,-,0.226,1.651,0.000,-,-"
"'[15:23:56.400]',-,-0.500,0.285,-,0.900,-,0.222,1.630,0.000,-,-"
"'[15:23:56.408]',-,-0.500,0.245,-,0.925,-,0.220,1.613,0.000,-,-"
"'[15:23:56.416]',-,-0.481,0.265,-,0.930,-,0.217,1.599,0.000,-,-"
"'[15:23:56.424]',-,-0.336,0.355,-,0.795,-,0.215,1.587,0.000,-,-"
"'[15:23:56.432]',-,-0.311,0.415,-,0.675,-,0.213,1.575,0.000,-,-"
"'[15:23:56.440]',-,-0.351,0.460,-,0.575,-,0.212,1.569,0.000,-,-"
"'[15:23:56.448]',-,-0.311,0.475,-,0.565,-,0.211,1.566,0.000,-,-"
"'[15:23:56.456]',-,-0.210,0.485,-,0.650,-,0.210,1.564,0.000,-,-"
"'[15:23:56.464]',-,-0.115,0.510,-,0.720,-,0.210,1.569,0.000,-,-"
"'[15:23:56.472]',-,-0.075,0.540,-,0.740,-,0.210,1.577,0.000,-,-"
"'[15:23:56.480]',-,-0.090,0.550,-,0.725,-,0.210,1.589,0.000,-,-"
"'[15:23:56.488]',-,-0.085,0.565,-,0.765,-,0.210,1.607,0.000,-,-"
"'[15:23:56.496]',-,-0.120,0.570,-,0.755,-,0.209,1.624,0.000,-,-"
"'[15:23:56.504]',-,-0.166,0.560,-,0.745,-,0.209,1.640,0.000,-,-"
"'[15:23:56.512]',-,-0.186,0.565,-,0.755,-,0.210,1.663,0.000,-,-"
"'[15:23:56.520]',-,-0.225,0.555,-,0.765,-,0.210,1.688,0.000,-,-"
"'[15:23:56.528]',-,-0.245,0.585,-,0.795,-,0.211,1.718,0.000,-,-"
"'[15:23:56.536]',-,-0.271,0.600,-,0.850,-,0.212,1.750,0.000,-,-"
"'[15:23:56.544]',-,-0.286,0.595,-,0.890,-,0.213,1.783,0.000,-,-"
"'[15:23:56.552]',-,-0.301,0.595,-,0.895,-,0.214,1.822,0.000,-,-"
"'[15:23:56.560]',-,-0.306,0.605,-,0.890,-,0.215,1.864,0.000,-,-"
"'[15:23:56.568]',-,-0.311,0.605,-,0.885,-,0.217,1.904,0.000,-,-"
"'[15:23:56.576]',-,-0.316,0.595,-,0.890,-,0.218,1.941,0.000,-,-"
"'[15:23:56.584]',-,-0.336,0.585,-,0.900,-,0.219,1.977,0.000,-,-"
"'[15:23:56.592]',-,-0.341,0.565,-,0.900,-,0.220,2.011,0.000,-,-"
"'[15:23:56.600]',-,-0.341,0.560,-,0.905,-,0.221,2.039,0.000,-,-"
"'[15:23:56.608]',-,-0.331,0.570,-,0.900,-,0.222,2.065,0.000,-,-"
"'[15:23:56.616]',-,-0.301,0.600,-,0.880,-,0.223,2.089,0.000,-,-"
"'[15:23:56.624]',-,-0.266,0.640,-,0.865,-,0.224,2.109,0.000,-,-"
"'[15:23:56.632]',-,-0.245,0.675,-,0.850,-,0.225,2.128,0.000,-,-"
"'[15:23:56.640]',-,-0.235,0.690,-,0.835,-,0.226,2.143,0.000,-,-"
"'[15:23:56.648]',-,-0.230,0.695,-,0.835,-,0.227,2.156,0.000,-,-"
"'[15:23:56.656]',-,-0.235,0.700,-,0.830,-,0.228,2.168,0.000,-,-"
"'[15:23:56.664]',-,-0.230,0.700,-,0.835,-,0.229,2.180,0.000,-,-"
"'[15:23:56.672]',-,-0.225,0.695,-,0.845,-,0.229,2.192,0.000,-,-"
"'[15:23:56.680]',-,-0.195,0.710,-,0.860,-,0.230,2.203,0.000,-,-"
"'[15:23:56.688]',-,-0.175,0.705,-,0.885,-,0.230,2.214,0.000,-,-"
"'[15:23:56.696]',-,-0.146,0.705,-,0.920,-,0.230,2.223,0.000,-,-"
"'[15:23:56.704]',-,-0.125,0.690,-,0.950,-,0.230,2.230,0.000,-,-"
"'[15:23:56.712]',-,-0.105,0.680,-,0.975,-,0.231,2.239,0.000,-,-"
"'[15:23:56.720]',-,-0.090,0.660,-,1.000,-,0.231,2.246,0.000,-,-"
"'[15:23:56.728]',-,-0.081,0.645,-,1.015,-,0.231,2.250,0.000,-,-"
"'[15:23:56.736]',-,-0.081,0.620,-,1.020,-,0.231,2.249,0.000,-,-"
"'[15:23:56.744]',-,-0.075,0.605,-,1.020,-,0.231,2.243,0.000,-,-"
"'[15:23:56.752]',-,-0.070,0.590,-,1.020,-,0.230,2.235,0.000,-,-"
"'[15:23:56.760]',-,-0.070,0.585,-,1.010,-,0.230,2.230,0.000,-,-"
"'[15:23:56.768]',-,-0.081,0.560,-,1.010,-,0.230,2.228,0.000,-,-"
"'[15:23:56.776]',-,-0.081,0.555,-,1.000,-,0.230,2.221,0.000,-,-"
"'[15:23:56.784]',-,-0.061,0.560,-,0.995,-,0.228,2.212,0.000,-,-"
"'[15:23:56.792]',-,-0.050,0.570,-,0.990,-,0.227,2.202,0.000,-,-"
"'[15:23:56.800]',-,-0.041,0.580,-,0.980,-,0.226,2.192,0.000,-,-"
"'[15:23:56.808]',-,-0.030,0.580,-,0.975,-,0.225,2.181,0.000,-,-"
"'[15:23:56.816]',-,-0.010,0.595,-,0.975,-,0.223,2.166,0.000,-,-"
"'[15:23:56.824]',-,0.004,0.600,-,0.970,-,0.221,2.148,0.000,-,-"
"'[15:23:56.832]',-,-0.010,0.590,-,0.975,-,0.219,2.125,0.000,-,-"
"'[15:23:56.840]',-,-0.025,0.580,-,0.975,-,0.217,2.100,0.000,-,-"
"'[15:23:56.848]',-,-0.030,0.570,-,0.975,-,0.215,2.072,0.000,-,-"
"'[15:23:56.856]',-,-0.030,0.575,-,0.975,-,0.213,2.048,0.000,-,-"
"'[15:23:56.864]',-,-0.021,0.585,-,0.975,-,0.210,2.024,0.000,-,-"
"'[15:23:56.872]',-,-0.010,0.595,-,0.970,-,0.208,2.001,0.000,-,-"
"'[15:23:56.880]',-,0.004,0.610,-,0.965,-,0.204,1.978,0.000,-,-"
"'[15:23:56.888]',-,0.015,0.610,-,0.965,-,0.201,1.953,0.000,-,-"
"'[15:23:56.896]',-,0.030,0.610,-,0.965,-,0.198,1.932,0.000,-,-"
"'[15:23:56.904]',-,0.035,0.625,-,0.960,-,0.195,1.913,0.000,-,-"
"'[15:23:56.912]',-,0.055,0.635,-,0.955,-,0.192,1.895,0.000,-,-"
"'[15:23:56.920]',-,0.060,0.635,-,0.955,-,0.190,1.878,0.000,-,-"
"'[15:23:56.928]',-,0.064,0.640,-,0.950,-,0.187,1.860,0.000,-,-"
"'[15:23:56.936]',-,1.501,-0.500,-,1.500,-,0.185,1.847,0.000,-,-"
"'[15:23:56.944]',-,-0.500,1.501,-,-0.500,-,0.184,1.837,0.000,-,-"
"'[15:23:56.952]',-,1.501,0.655,-,1.500,-,0.182,1.826,0.000,-,-"
"'[15:23:56.960]',-,-0.296,0.565,-,0.800,-,0.181,1.812,0.000,-,-"
"'[15:23:56.968]',-,-0.371,0.535,-,0.785,-,0.180,1.797,0.000,-,-"
"'[15:23:56.976]',-,-0.336,0.515,-,0.840,-,0.179,1.781,0.000,-,-"
"'[15:23:56.984]',-,-0.321,0.480,-,0.865,-,0.178,1.764,0.000,-,-"
"'[15:23:56.992]',-,-0.286,0.450,-,0.880,-,0.178,1.751,0.000,-,-"
"'[15:23:57.000]',-,-0.225,0.470,-,0.755,-,0.178,1.744,0.000,-,-"
"'[15:23:57.008]',-,-0.301,0.460,-,0.660,-,0.178,1.740,0.000,-,-"
"'[15:23:57.016]',-,-0.371,0.440,-,0.590,-,0.179,1.738,0.000,-,-"
"'[15:23:57.024]',-,-0.351,0.420,-,0.585,-,0.179,1.737,0.000,-,-"
"'[15:23:57.032]',-,-0.240,0.435,-,0.690,-,0.180,1.737,0.000,-,-"
"'[15:23:57.040]',-,-0.150,0.465,-,0.745,-,0.180,1.737,0.000,-,-"
"'[15:23:57.048]',-,-0.125,0.500,-,0.765,-,0.181,1.737,0.000,-,-"
"'[15:23:57.056]',-,-0.130,0.520,-,0.740,-,0.182,1.737,0.000,-,-"
"'[15:23:57.064]',-,-0.105,0.565,-,0.765,-,0.182,1.740,0.000,-,-"
"'[15:23:57.072]',-,-0.125,0.575,-,0.735,-,0.184,1.750,0.000,-,-"
"'[15:23:57.080]',-,-0.150,0.585,-,0.730,-,0.185,1.765,0.000,-,-"
"'[15:23:57.088]',-,-0.166,0.575,-,0.740,-,0.186,1.785,0.000,-,-"
"'[15:23:57.096]',-,-0.210,0.570,-,0.765,-,0.187,1.803,0.000,-,-"
"'[15:23:57.104]',-,-0.225,0.595,-,0.800,-,0.187,1.820,0.000,-,-"
"'[15:23:57.112]',-,-0.271,0.620,-,0.840,-,0.188,1.840,0.000,-,-"
"'[15:23:57.120]',-,-0.291,0.630,-,0.860,-,0.189,1.861,0.000,-,-"
"'[15:23:57.128]',-,-0.291,0.635,-,0.865,-,0.190,1.883,0.000,-,-"
"'[15:23:57.136]',-,-0.306,0.630,-,0.870,-,0.191,1.905,0.000,-,-"
"'[15:23:57.144]',-,-0.306,0.625,-,0.870,-,0.193,1.925,0.000,-,-"
"'[15:23:57.152]',-,-0.301,0.625,-,0.875,-,0.194,1.940,0.000,-,-"
"'[15:23:57.160]',-,-0.311,0.605,-,0.870,-,0.195,1.954,0.000,-,-"
"'[15:23:57.168]',-,-0.316,0.600,-,0.880,-,0.196,1.966,0.000,-,-"
"'[15:23:57.176]',-,-0.261,0.645,-,0.860,-,0.197,1.978,0.000,-,-"
"'[15:23:57.184]',-,-0.256,0.655,-,0.855,-,0.198,1.989,0.000,-,-"
"'[15:23:57.192]',-,-0.245,0.650,-,0.855,-,0.199,1.998,0.000,-,-"
"'[15:23:57.200]',-,-0.215,0.700,-,0.835,-,0.200,1.999,0.000,-,-"
"'[15:23:57.208]',-,-0.205,0.710,-,0.820,-,0.201,1.994,0.000,-,-"
"'[15:23:57.216]',-,-0.235,0.695,-,0.820,-,0.202,1.986,0.000,-,-"
"'[15:23:57.224]',-,-0.256,0.680,-,0.815,-,0.203,1.977,0.000,-,-"
"'[15:23:57.232]',-,-0.276,0.670,-,0.815,-,0.204,1.966,0.000,-,-"
"'[15:23:57.240]',-,-0.291,0.655,-,0.825,-,0.205,1.955,0.000,-,-"
"'[15:23:57.248]',-,-0.266,0.670,-,0.830,-,0.206,1.947,0.000,-,-"
"'[15:23:57.256]',-,-0.220,0.700,-,0.835,-,0.206,1.946,0.000,-,-"
"'[15:23:57.264]',-,-0.175,0.725,-,0.855,-,0.207,1.945,0.000,-,-"
"'[15:23:57.272]',-,-0.130,0.740,-,0.880,-,0.208,1.942,0.000,-,-"
"'[15:23:57.280]',-,-0.110,0.720,-,0.915,-,0.208,1.940,0.000,-,-"
"'[15:23:57.288]',-,-0.090,0.715,-,0.945,-,0.209,1.939,0.000,-,-"
"'[15:23:57.296]',-,-0.081,0.675,-,0.980,-,0.210,1.939,0.000,-,-"
"'[15:23:57.304]',-,-0.110,0.620,-,1.015,-,0.212,1.939,0.000,-,-"
"'[15:23:57.312]',-,-0.081,0.630,-,1.020,-,0.213,1.939,0.000,-,-"
"'[15:23:57.320]',-,-0.065,0.635,-,1.020,-,0.214,1.936,0.000,-,-"
"'[15:23:57.328]',-,-0.061,0.610,-,1.020,-,0.214,1.927,0.000,-,-"
"'[15:23:57.336]',-,-0.070,0.585,-,1.020,-,0.215,1.910,0.000,-,-"
"'[15:23:57.344]',-,-0.065,0.585,-,1.010,-,0.214,1.891,0.000,-,-"
"'[15:23:57.352]',-,-0.065,0.575,-,1.005,-,0.214,1.870,0.000,-,-"
"'[15:23:57.360]',-,-0.055,0.570,-,1.005,-,0.214,1.848,0.000,-,-"
"'[15:23:57.368]',-,-0.055,0.560,-,1.000,-,0.213,1.826,0.000,-,-"
"'[15:23:57.376]',-,-0.045,0.560,-,1.000,-,0.212,1.804,0.000,-,-"
"'[15:23:57.384]',-,-0.035,0.565,-,1.000,-,0.211,1.781,0.000,-,-"
"'[15:23:57.392]',-,-0.041,0.570,-,0.990,-,0.210,1.761,0.000,-,-"
"'[15:23:57.400]',-,-0.035,0.575,-,0.985,-,0.208,1.746,0.000,-,-"
"'[15:23:57.408]',-,-0.025,0.585,-,0.980,-,0.206,1.736,0.000,-,-"
"'[15:23:57.416]',-,-0.030,0.575,-,0.980,-,0.205,1.725,0.000,-,-"
"'[15:23:57.424]',-,-0.015,0.580,-,0.975,-,0.203,1.709,0.000,-,-"
"'[15:23:57.432]',-,-0.000,0.595,-,0.975,-,0.201,1.689,0.000,-,-"
"'[15:23:57.440]',-,0.010,0.610,-,0.970,-,0.199,1.668,0.000,-,-"
"'[15:23:57.448]',-,-0.010,0.590,-,0.975,-,0.197,1.646,0.000,-,-"
