'Time','II','PLETH','ABP','III','I'
'[19:55:21.680]',0.362,0.478,64.870,-,-
'[19:55:21.688]',0.370,0.475,64.041,-,-
'[19:55:21.696]',0.378,0.471,64.041,-,-
'[19:55:21.704]',0.378,0.467,63.212,-,-
'[19:55:21.712]',0.362,0.463,63.212,-,-
'[19:55:21.720]',0.354,0.459,64.041,-,-
'[19:55:21.728]',0.362,0.459,66.321,-,-
'[19:55:21.736]',0.354,0.455,70.259,-,-
'[19:55:21.744]',0.346,0.455,76.477,-,-
'[19:55:21.752]',0.362,0.451,84.352,-,-
'[19:55:21.760]',0.370,0.451,93.057,-,-
'[19:55:21.768]',0.386,0.451,100.725,-,-
'[19:55:21.776]',0.386,0.447,107.772,-,-
'[19:55:21.784]',0.378,0.447,111.710,-,-
'[19:55:21.792]',0.370,0.443,113.990,-,-
'[19:55:21.800]',0.370,0.443,113.990,-,-
'[19:55:21.808]',0.370,0.439,113.368,-,-
'[19:55:21.816]',0.386,0.439,113.368,-,-
'[19:55:21.824]',0.394,0.439,113.990,-,-
'[19:55:21.832]',0.402,0.435,116.477,-,-
'[19:55:21.840]',0.378,0.435,121.036,-,-
'[19:55:21.848]',0.370,0.435,124.974,-,-
'[19:55:21.856]',0.362,0.431,129.741,-,-
'[19:55:21.864]',0.346,0.431,132.850,-,-
'[19:55:21.872]',0.346,0.427,134.301,-,-
'[19:55:21.880]',0.362,0.427,135.130,-,-
'[19:55:21.888]',0.362,0.424,134.301,-,-
'[19:55:21.896]',0.370,0.424,132.850,-,-
'[19:55:21.904]',0.394,0.420,132.021,-,-
'[19:55:21.912]',0.417,0.420,132.021,-,-
'[19:55:21.920]',0.425,0.420,131.192,-,-
'[19:55:21.928]',0.402,0.420,132.021,-,-
'[19:55:21.936]',0.370,0.420,132.021,-,-
'[19:55:21.944]',0.331,0.416,132.021,-,-
'[19:55:21.952]',0.315,0.416,132.021,-,-
'[19:55:21.960]',0.331,0.412,132.021,-,-
'[19:55:21.968]',0.354,0.412,131.192,-,-
'[19:55:21.976]',0.370,0.408,130.570,-,-
'[19:55:21.984]',0.386,0.408,128.912,-,-
'[19:55:21.992]',0.386,0.404,128.083,-,-
'[19:55:22.000]',0.386,0.404,126.632,-,-
'[19:55:22.008]',0.378,0.404,124.974,-,-
'[19:55:22.016]',0.386,0.404,123.523,-,-
'[19:55:22.024]',0.402,0.404,121.865,-,-
'[19:55:22.032]',0.402,0.404,120.415,-,-
'[19:55:22.040]',0.386,0.408,118.756,-,-
'[19:55:22.048]',0.378,0.408,116.477,-,-
'[19:55:22.056]',0.386,0.412,113.368,-,-
'[19:55:22.064]',0.409,0.416,110.881,-,-
'[19:55:22.072]',0.417,0.424,107.772,-,-
'[19:55:22.080]',0.386,0.431,104.663,-,-
'[19:55:22.088]',0.370,0.439,100.725,-,-
'[19:55:22.096]',0.378,0.451,97.617,-,-
'[19:55:22.104]',0.386,0.459,95.337,-,-
'[19:55:22.112]',0.386,0.467,93.057,-,-
'[19:55:22.120]',0.378,0.478,92.228,-,-
'[19:55:22.128]',0.370,0.486,92.228,-,-
'[19:55:22.136]',0.362,0.498,92.228,-,-
'[19:55:22.144]',0.362,0.510,92.228,-,-
'[19:55:22.152]',0.346,0.522,92.228,-,-
'[19:55:22.160]',0.339,0.533,92.228,-,-
'[19:55:22.168]',0.339,0.541,90.570,-,-
'[19:55:22.176]',0.346,0.553,89.741,-,-
'[19:55:22.184]',0.362,0.561,88.290,-,-
'[19:55:22.192]',0.370,0.569,87.461,-,-
'[19:55:22.200]',0.370,0.576,86.632,-,-
'[19:55:22.208]',0.378,0.588,86.010,-,-
'[19:55:22.216]',0.378,0.596,86.010,-,-
'[19:55:22.224]',0.386,0.600,86.010,-,-
'[19:55:22.232]',0.386,0.604,85.181,-,-
'[19:55:22.240]',0.386,0.608,85.181,-,-
'[19:55:22.248]',0.386,0.612,84.352,-,-
'[19:55:22.256]',0.386,0.616,84.352,-,-
'[19:55:22.264]',0.394,0.620,83.523,-,-
'[19:55:22.272]',0.402,0.624,82.902,-,-
'[19:55:22.280]',0.370,0.627,82.073,-,-
'[19:55:22.288]',0.354,0.627,81.244,-,-
'[19:55:22.296]',0.331,0.631,81.244,-,-
'[19:55:22.304]',0.307,0.631,80.415,-,-
'[19:55:22.312]',0.299,0.635,79.585,-,-
'[19:55:22.320]',0.299,0.635,78.964,-,-
'[19:55:22.328]',0.307,0.635,78.964,-,-
'[19:55:22.336]',0.291,0.635,78.135,-,-
'[19:55:22.344]',0.291,0.635,78.135,-,-
'[19:55:22.352]',0.307,0.631,77.306,-,-
'[19:55:22.360]',0.331,0.627,76.477,-,-
'[19:55:22.368]',0.378,0.624,76.477,-,-
'[19:55:22.376]',0.504,0.620,75.855,-,-
'[19:55:22.384]',0.717,0.616,75.026,-,-
'[19:55:22.392]',0.906,0.608,75.026,-,-
'[19:55:22.400]',0.921,0.608,74.197,-,-
'[19:55:22.408]',0.520,0.604,74.197,-,-
'[19:55:22.416]',0.142,0.596,74.197,-,-
'[19:55:22.424]',-0.079,0.592,73.368,-,-
'[19:55:22.432]',-0.110,0.588,73.368,-,-
'[19:55:22.440]',-0.016,0.584,73.368,-,-
'[19:55:22.448]',0.094,0.576,72.746,-,-
'[19:55:22.456]',0.197,0.573,72.746,-,-
'[19:55:22.464]',0.291,0.569,72.746,-,-
'[19:55:22.472]',0.339,0.565,71.917,-,-
'[19:55:22.480]',0.346,0.565,71.917,-,-
'[19:55:22.488]',0.346,0.561,71.917,-,-
'[19:55:22.496]',0.339,0.557,71.917,-,-
'[19:55:22.504]',0.339,0.553,71.088,-,-
'[19:55:22.512]',0.346,0.549,71.088,-,-
'[19:55:22.520]',0.362,0.541,71.088,-,-
'[19:55:22.528]',0.362,0.537,70.259,-,-
'[19:55:22.536]',0.378,0.533,70.259,-,-
'[19:55:22.544]',0.378,0.529,70.259,-,-
'[19:55:22.552]',0.362,0.525,69.430,-,-
'[19:55:22.560]',0.346,0.522,68.808,-,-
'[19:55:22.568]',0.354,0.522,67.979,-,-
'[19:55:22.576]',0.362,0.518,67.150,-,-
'[19:55:22.584]',0.354,0.514,66.321,-,-
'[19:55:22.592]',0.346,0.510,65.699,-,-
'[19:55:22.600]',0.339,0.506,64.870,-,-
'[19:55:22.608]',0.346,0.502,64.870,-,-
'[19:55:22.616]',0.346,0.498,64.870,-,-
'[19:55:22.624]',0.362,0.498,64.870,-,-
'[19:55:22.632]',0.370,0.494,64.870,-,-
'[19:55:22.640]',0.370,0.490,66.321,-,-
'[19:55:22.648]',0.346,0.490,69.430,-,-
'[19:55:22.656]',0.346,0.486,74.197,-,-
'[19:55:22.664]',0.346,0.482,80.415,-,-
'[19:55:22.672]',0.354,0.478,88.290,-,-
'[19:55:22.680]',0.370,0.475,96.788,-,-
'[19:55:22.688]',0.386,0.475,103.834,-,-
'[19:55:22.696]',0.394,0.471,108.601,-,-
'[19:55:22.704]',0.362,0.467,110.881,-,-
'[19:55:22.712]',0.331,0.463,112.539,-,-
'[19:55:22.720]',0.323,0.463,111.710,-,-
'[19:55:22.728]',0.315,0.459,111.710,-,-
'[19:55:22.736]',0.315,0.459,112.539,-,-
'[19:55:22.744]',0.315,0.455,114.819,-,-
'[19:55:22.752]',0.323,0.455,117.927,-,-
'[19:55:22.760]',0.331,0.451,121.036,-,-
'[19:55:22.768]',0.354,0.451,124.974,-,-
'[19:55:22.776]',0.362,0.447,127.254,-,-
'[19:55:22.784]',0.339,0.447,128.912,-,-
'[19:55:22.792]',0.315,0.443,129.741,-,-
'[19:55:22.800]',0.315,0.439,129.741,-,-
'[19:55:22.808]',0.331,0.439,128.912,-,-
'[19:55:22.816]',0.362,0.439,128.083,-,-
'[19:55:22.824]',0.370,0.435,127.254,-,-
'[19:55:22.832]',0.378,0.435,126.632,-,-
'[19:55:22.840]',0.386,0.435,125.803,-,-
'[19:55:22.848]',0.394,0.435,125.803,-,-
'[19:55:22.856]',0.386,0.435,125.803,-,-
'[19:55:22.864]',0.362,0.431,125.803,-,-
'[19:55:22.872]',0.346,0.431,124.974,-,-
'[19:55:22.880]',0.362,0.427,124.145,-,-
'[19:55:22.888]',0.362,0.427,122.694,-,-
'[19:55:22.896]',0.362,0.424,121.865,-,-
'[19:55:22.904]',0.378,0.420,120.415,-,-
'[19:55:22.912]',0.402,0.420,118.756,-,-
'[19:55:22.920]',0.402,0.416,117.098,-,-
'[19:55:22.928]',0.394,0.416,115.648,-,-
'[19:55:22.936]',0.386,0.416,113.990,-,-
'[19:55:22.944]',0.402,0.420,111.710,-,-
'[19:55:22.952]',0.409,0.420,108.601,-,-
'[19:55:22.960]',0.402,0.424,105.492,-,-
'[19:55:22.968]',0.402,0.424,102.383,-,-
'[19:55:22.976]',0.402,0.427,98.446,-,-
'[19:55:22.984]',0.409,0.431,95.337,-,-
'[19:55:22.992]',0.433,0.439,93.057,-,-
'[19:55:23.000]',0.425,0.451,92.228,-,-
'[19:55:23.008]',0.394,0.459,91.399,-,-
'[19:55:23.016]',0.362,0.467,91.399,-,-
'[19:55:23.024]',0.339,0.475,91.399,-,-
'[19:55:23.032]',0.331,0.482,92.228,-,-
'[19:55:23.040]',0.354,0.490,92.228,-,-
'[19:55:23.048]',0.378,0.502,91.399,-,-
'[19:55:23.056]',0.386,0.510,90.570,-,-
'[19:55:23.064]',0.370,0.522,89.119,-,-
'[19:55:23.072]',0.354,0.529,88.290,-,-
'[19:55:23.080]',0.323,0.541,86.632,-,-
'[19:55:23.088]',0.315,0.549,86.010,-,-
'[19:55:23.096]',0.339,0.557,85.181,-,-
'[19:55:23.104]',0.370,0.565,85.181,-,-
'[19:55:23.112]',0.378,0.573,84.352,-,-
'[19:55:23.120]',0.362,0.576,84.352,-,-
'[19:55:23.128]',0.331,0.580,84.352,-,-
'[19:55:23.136]',0.331,0.588,83.523,-,-
'[19:55:23.144]',0.370,0.592,83.523,-,-
'[19:55:23.152]',0.386,0.600,82.902,-,-
'[19:55:23.160]',0.386,0.604,82.073,-,-
'[19:55:23.168]',0.378,0.608,81.244,-,-
'[19:55:23.176]',0.370,0.616,80.415,-,-
'[19:55:23.184]',0.370,0.616,79.585,-,-
'[19:55:23.192]',0.370,0.620,79.585,-,-
'[19:55:23.200]',0.370,0.620,78.964,-,-
'[19:55:23.208]',0.370,0.620,78.135,-,-
'[19:55:23.216]',0.362,0.620,78.135,-,-
'[19:55:23.224]',0.346,0.620,77.306,-,-
'[19:55:23.232]',0.331,0.620,77.306,-,-
'[19:55:23.240]',0.307,0.620,77.306,-,-
'[19:55:23.248]',0.299,0.616,76.477,-,-
'[19:55:23.256]',0.291,0.612,76.477,-,-
'[19:55:23.264]',0.276,0.608,75.855,-,-
'[19:55:23.272]',0.276,0.604,75.855,-,-
'[19:55:23.280]',0.291,0.600,75.026,-,-
'[19:55:23.288]',0.307,0.596,75.026,-,-
'[19:55:23.296]',0.315,0.592,74.197,-,-
'[19:55:23.304]',0.339,0.588,73.368,-,-
'[19:55:23.312]',0.417,0.588,73.368,-,-
'[19:55:23.320]',0.606,0.584,72.746,-,-
'[19:55:23.328]',0.874,0.584,72.746,-,-
'[19:55:23.336]',0.953,0.580,71.917,-,-
'[19:55:23.344]',0.685,0.576,71.917,-,-
'[19:55:23.352]',0.236,0.573,71.917,-,-
'[19:55:23.360]',-0.079,0.565,71.917,-,-
'[19:55:23.368]',-0.157,0.561,71.917,-,-
'[19:55:23.376]',-0.071,0.557,71.088,-,-
'[19:55:23.384]',0.055,0.553,71.088,-,-
'[19:55:23.392]',0.157,0.545,71.088,-,-
'[19:55:23.400]',0.236,0.541,70.259,-,-
'[19:55:23.408]',0.307,0.537,70.259,-,-
'[19:55:23.416]',0.331,0.533,70.259,-,-
'[19:55:23.424]',0.339,0.529,69.430,-,-
'[19:55:23.432]',0.339,0.525,69.430,-,-
'[19:55:23.440]',0.331,0.525,69.430,-,-
'[19:55:23.448]',0.331,0.522,68.808,-,-
'[19:55:23.456]',0.323,0.518,68.808,-,-
'[19:55:23.464]',0.315,0.514,68.808,-,-
'[19:55:23.472]',0.323,0.514,68.808,-,-
'[19:55:23.480]',0.339,0.510,67.979,-,-
'[19:55:23.488]',0.362,0.506,67.979,-,-
'[19:55:23.496]',0.378,0.506,67.150,-,-
'[19:55:23.504]',0.386,0.502,66.321,-,-
'[19:55:23.512]',0.362,0.498,65.699,-,-
'[19:55:23.520]',0.346,0.498,65.699,-,-
'[19:55:23.528]',0.339,0.494,64.870,-,-
'[19:55:23.536]',0.331,0.490,64.041,-,-
'[19:55:23.544]',0.331,0.486,64.041,-,-
'[19:55:23.552]',0.339,0.482,64.041,-,-
'[19:55:23.560]',0.362,0.478,64.041,-,-
'[19:55:23.568]',0.370,0.475,64.870,-,-
'[19:55:23.576]',0.362,0.471,65.699,-,-
'[19:55:23.584]',0.354,0.471,68.808,-,-
'[19:55:23.592]',0.362,0.467,73.368,-,-
'[19:55:23.600]',0.354,0.467,80.415,-,-
'[19:55:23.608]',0.346,0.463,89.119,-,-
'[19:55:23.616]',0.346,0.463,96.788,-,-
'[19:55:23.624]',0.362,0.463,104.663,-,-
'[19:55:23.632]',0.378,0.459,110.259,-,-
'[19:55:23.640]',0.386,0.459,112.539,-,-
'[19:55:23.648]',0.378,0.455,113.368,-,-
'[19:55:23.656]',0.362,0.455,113.368,-,-
'[19:55:23.664]',0.362,0.451,113.368,-,-
'[19:55:23.672]',0.362,0.451,113.990,-,-
'[19:55:23.680]',0.339,0.447,116.477,-,-
'[19:55:23.688]',0.315,0.447,119.585,-,-
'[19:55:23.696]',0.315,0.443,123.523,-,-
'[19:55:23.704]',0.315,0.439,128.083,-,-
'[19:55:23.712]',0.323,0.439,131.192,-,-
'[19:55:23.720]',0.339,0.435,133.679,-,-
'[19:55:23.728]',0.362,0.435,134.301,-,-
'[19:55:23.736]',0.370,0.435,134.301,-,-
'[19:55:23.744]',0.386,0.431,133.679,-,-
'[19:55:23.752]',0.417,0.431,132.850,-,-
'[19:55:23.760]',0.402,0.427,132.021,-,-
'[19:55:23.768]',0.370,0.427,132.021,-,-
'[19:55:23.776]',0.362,0.424,131.192,-,-
'[19:55:23.784]',0.346,0.420,131.192,-,-
'[19:55:23.792]',0.339,0.420,130.570,-,-
'[19:55:23.800]',0.346,0.416,130.570,-,-
'[19:55:23.808]',0.362,0.412,130.570,-,-
'[19:55:23.816]',0.378,0.412,129.741,-,-
'[19:55:23.824]',0.386,0.408,128.912,-,-
'[19:55:23.832]',0.378,0.404,127.254,-,-
'[19:55:23.840]',0.370,0.404,125.803,-,-
'[19:55:23.848]',0.402,0.404,124.974,-,-
'[19:55:23.856]',0.425,0.400,123.523,-,-
'[19:55:23.864]',0.402,0.400,121.865,-,-
'[19:55:23.872]',0.386,0.404,120.415,-,-
'[19:55:23.880]',0.386,0.404,118.756,-,-
'[19:55:23.888]',0.394,0.408,117.098,-,-
'[19:55:23.896]',0.386,0.408,114.819,-,-
'[19:55:23.904]',0.402,0.412,111.710,-,-
'[19:55:23.912]',0.417,0.420,108.601,-,-
'[19:55:23.920]',0.409,0.424,104.663,-,-
'[19:55:23.928]',0.394,0.431,101.554,-,-
'[19:55:23.936]',0.386,0.439,97.617,-,-
'[19:55:23.944]',0.378,0.447,95.337,-,-
'[19:55:23.952]',0.394,0.455,93.679,-,-
'[19:55:23.960]',0.402,0.467,93.679,-,-
'[19:55:23.968]',0.370,0.475,93.679,-,-
'[19:55:23.976]',0.362,0.486,94.508,-,-
'[19:55:23.984]',0.370,0.494,94.508,-,-
'[19:55:23.992]',0.386,0.506,94.508,-,-
'[19:55:24.000]',0.362,0.518,93.679,-,-
'[19:55:24.008]',0.346,0.529,92.228,-,-
'[19:55:24.016]',0.346,0.537,91.399,-,-
'[19:55:24.024]',0.362,0.549,89.741,-,-
'[19:55:24.032]',0.362,0.557,89.119,-,-
'[19:55:24.040]',0.354,0.569,87.461,-,-
'[19:55:24.048]',0.346,0.576,87.461,-,-
'[19:55:24.056]',0.346,0.584,86.632,-,-
'[19:55:24.064]',0.370,0.592,86.632,-,-
'[19:55:24.072]',0.386,0.600,86.632,-,-
'[19:55:24.080]',0.354,0.604,86.632,-,-
'[19:55:24.088]',0.339,0.608,86.010,-,-
'[19:55:24.096]',0.370,0.616,85.181,-,-
'[19:55:24.104]',0.394,0.620,84.352,-,-
'[19:55:24.112]',0.402,0.624,83.523,-,-
'[19:55:24.120]',0.386,0.627,82.902,-,-
'[19:55:24.128]',0.402,0.627,82.902,-,-
'[19:55:24.136]',0.417,0.631,82.073,-,-
'[19:55:24.144]',0.386,0.635,81.244,-,-
'[19:55:24.152]',0.362,0.639,80.415,-,-
'[19:55:24.160]',0.346,0.639,80.415,-,-
'[19:55:24.168]',0.331,0.635,80.415,-,-
'[19:55:24.176]',0.323,0.631,79.585,-,-
'[19:55:24.184]',0.315,0.627,79.585,-,-
'[19:55:24.192]',0.315,0.624,78.964,-,-
'[19:55:24.200]',0.323,0.624,78.135,-,-
'[19:55:24.208]',0.315,0.620,77.306,-,-
'[19:55:24.216]',0.307,0.616,77.306,-,-
'[19:55:24.224]',0.291,0.612,76.477,-,-
'[19:55:24.232]',0.291,0.608,76.477,-,-
'[19:55:24.240]',0.291,0.604,76.477,-,-
'[19:55:24.248]',0.315,0.600,75.855,-,-
'[19:55:24.256]',0.394,0.592,75.855,-,-
'[19:55:24.264]',0.567,0.588,75.026,-,-
'[19:55:24.272]',0.819,0.584,75.026,-,-
'[19:55:24.280]',0.984,0.580,75.026,-,-
'[19:55:24.288]',0.803,0.576,74.197,-,-
'[19:55:24.296]',0.346,0.569,73.368,-,-
'[19:55:24.304]',-0.047,0.565,73.368,-,-
'[19:55:24.312]',-0.205,0.561,73.368,-,-
'[19:55:24.320]',-0.142,0.557,72.746,-,-
'[19:55:24.328]',0.024,0.553,72.746,-,-
'[19:55:24.336]',0.157,0.545,72.746,-,-
'[19:55:24.344]',0.260,0.541,72.746,-,-
'[19:55:24.352]',0.307,0.537,72.746,-,-
'[19:55:24.360]',0.315,0.533,72.746,-,-
'[19:55:24.368]',0.315,0.529,72.746,-,-
'[19:55:24.376]',0.315,0.525,72.746,-,-
'[19:55:24.384]',0.323,0.522,72.746,-,-
'[19:55:24.392]',0.331,0.518,71.917,-,-
'[19:55:24.400]',0.331,0.514,71.917,-,-
'[19:55:24.408]',0.339,0.510,71.917,-,-
'[19:55:24.416]',0.362,0.506,71.917,-,-
'[19:55:24.424]',0.362,0.502,71.088,-,-
'[19:55:24.432]',0.362,0.498,71.088,-,-
'[19:55:24.440]',0.354,0.494,70.259,-,-
'[19:55:24.448]',0.346,0.486,69.430,-,-
'[19:55:24.456]',0.346,0.482,68.808,-,-
'[19:55:24.464]',0.346,0.482,68.808,-,-
'[19:55:24.472]',0.346,0.478,67.979,-,-
'[19:55:24.480]',0.362,0.475,67.150,-,-
'[19:55:24.488]',0.362,0.475,66.321,-,-
'[19:55:24.496]',0.362,0.471,66.321,-,-
'[19:55:24.504]',0.362,0.471,66.321,-,-
'[19:55:24.512]',0.370,0.471,67.150,-,-
'[19:55:24.520]',0.370,0.467,68.808,-,-
'[19:55:24.528]',0.370,0.463,71.088,-,-
'[19:55:24.536]',0.346,0.459,75.855,-,-
'[19:55:24.544]',0.346,0.455,82.902,-,-
'[19:55:24.552]',0.362,0.451,90.570,-,-
'[19:55:24.560]',0.370,0.447,99.275,-,-
'[19:55:24.568]',0.370,0.443,106.943,-,-
'[19:55:24.576]',0.362,0.443,112.539,-,-
'[19:55:24.584]',0.362,0.439,116.477,-,-
'[19:55:24.592]',0.386,0.435,117.927,-,-
'[19:55:24.600]',0.402,0.435,117.927,-,-
'[19:55:24.608]',0.370,0.431,117.098,-,-
'[19:55:24.616]',0.370,0.431,117.927,-,-
'[19:55:24.624]',0.370,0.431,119.585,-,-
'[19:55:24.632]',0.362,0.427,123.523,-,-
'[19:55:24.640]',0.362,0.427,127.254,-,-
'[19:55:24.648]',0.370,0.424,131.192,-,-
'[19:55:24.656]',0.362,0.420,135.130,-,-
'[19:55:24.664]',0.339,0.420,137.409,-,-
'[19:55:24.672]',0.315,0.416,139.067,-,-
'[19:55:24.680]',0.315,0.416,139.067,-,-
'[19:55:24.688]',0.354,0.412,139.067,-,-
'[19:55:24.696]',0.378,0.412,138.238,-,-
'[19:55:24.704]',0.386,0.408,137.409,-,-
'[19:55:24.712]',0.394,0.404,136.788,-,-
'[19:55:24.720]',0.402,0.404,136.788,-,-
'[19:55:24.728]',0.417,0.404,136.788,-,-
'[19:55:24.736]',0.402,0.404,137.409,-,-
'[19:55:24.744]',0.362,0.404,136.788,-,-
'[19:55:24.752]',0.346,0.400,136.788,-,-
'[19:55:24.760]',0.354,0.400,135.959,-,-
'[19:55:24.768]',0.370,0.400,135.130,-,-
'[19:55:24.776]',0.386,0.396,134.301,-,-
'[19:55:24.784]',0.417,0.396,132.850,-,-
'[19:55:24.792]',0.433,0.392,132.021,-,-
'[19:55:24.800]',0.402,0.392,130.570,-,-
'[19:55:24.808]',0.378,0.392,128.912,-,-
'[19:55:24.816]',0.378,0.392,127.254,-,-
'[19:55:24.824]',0.378,0.392,125.803,-,-
'[19:55:24.832]',0.378,0.396,124.145,-,-
'[19:55:24.840]',0.370,0.396,122.694,-,-
'[19:55:24.848]',0.378,0.400,120.415,-,-
'[19:55:24.856]',0.394,0.404,117.098,-,-
'[19:55:24.864]',0.402,0.408,113.368,-,-
'[19:55:24.872]',0.417,0.416,109.430,-,-
'[19:55:24.880]',0.441,0.427,106.321,-,-
'[19:55:24.888]',0.441,0.435,103.212,-,-
'[19:55:24.896]',0.394,0.447,100.725,-,-
'[19:55:24.904]',0.362,0.455,99.275,-,-
'[19:55:24.912]',0.362,0.463,98.446,-,-
'[19:55:24.920]',0.354,0.475,98.446,-,-
'[19:55:24.928]',0.346,0.482,98.446,-,-
'[19:55:24.936]',0.370,0.498,99.275,-,-
'[19:55:24.944]',0.386,0.510,99.275,-,-
'[19:55:24.952]',0.394,0.522,98.446,-,-
'[19:55:24.960]',0.378,0.533,96.788,-,-
'[19:55:24.968]',0.362,0.545,96.166,-,-
'[19:55:24.976]',0.339,0.553,94.508,-,-
'[19:55:24.984]',0.323,0.565,93.057,-,-
'[19:55:24.992]',0.315,0.573,91.399,-,-
'[19:55:25.000]',0.346,0.580,90.570,-,-
'[19:55:25.008]',0.362,0.588,90.570,-,-
'[19:55:25.016]',0.346,0.596,90.570,-,-
'[19:55:25.024]',0.331,0.600,90.570,-,-
'[19:55:25.032]',0.323,0.608,90.570,-,-
'[19:55:25.040]',0.315,0.612,90.570,-,-
'[19:55:25.048]',0.307,0.620,89.741,-,-
'[19:55:25.056]',0.315,0.624,89.119,-,-
'[19:55:25.064]',0.331,0.627,88.290,-,-
'[19:55:25.072]',0.354,0.631,87.461,-,-
'[19:55:25.080]',0.378,0.635,86.010,-,-
'[19:55:25.088]',0.386,0.639,85.181,-,-
'[19:55:25.096]',0.386,0.643,84.352,-,-
'[19:55:25.104]',0.378,0.647,83.523,-,-
'[19:55:25.112]',0.362,0.651,83.523,-,-
'[19:55:25.120]',0.362,0.651,82.902,-,-
'[19:55:25.128]',0.362,0.651,82.073,-,-
'[19:55:25.136]',0.370,0.651,81.244,-,-
'[19:55:25.144]',0.386,0.651,80.415,-,-
'[19:55:25.152]',0.378,0.651,80.415,-,-
'[19:55:25.160]',0.346,0.647,79.585,-,-
'[19:55:25.168]',0.315,0.647,78.964,-,-
'[19:55:25.176]',0.315,0.643,78.964,-,-
'[19:55:25.184]',0.307,0.639,78.135,-,-
'[19:55:25.192]',0.291,0.635,78.135,-,-
'[19:55:25.200]',0.276,0.631,77.306,-,-
'[19:55:25.208]',0.276,0.624,77.306,-,-
'[19:55:25.216]',0.291,0.616,76.477,-,-
'[19:55:25.224]',0.307,0.612,75.855,-,-
'[19:55:25.232]',0.315,0.604,75.855,-,-
'[19:55:25.240]',0.362,0.596,75.855,-,-
'[19:55:25.248]',0.496,0.592,75.026,-,-
'[19:55:25.256]',0.740,0.588,75.026,-,-
'[19:55:25.264]',0.992,0.584,74.197,-,-
'[19:55:25.272]',1.016,0.584,73.368,-,-
'[19:55:25.280]',0.488,0.580,72.746,-,-
'[19:55:25.288]',-0.008,0.576,72.746,-,-
'[19:55:25.296]',-0.260,0.569,72.746,-,-
'[19:55:25.304]',-0.268,0.565,71.917,-,-
'[19:55:25.312]',-0.063,0.561,71.917,-,-
'[19:55:25.320]',0.094,0.557,71.917,-,-
'[19:55:25.328]',0.220,0.549,71.917,-,-
'[19:55:25.336]',0.291,0.549,71.917,-,-
'[19:55:25.344]',0.315,0.545,71.917,-,-
'[19:55:25.352]',0.331,0.541,71.917,-,-
'[19:55:25.360]',0.339,0.533,71.917,-,-
'[19:55:25.368]',0.346,0.529,71.088,-,-
'[19:55:25.376]',0.346,0.525,71.088,-,-
'[19:55:25.384]',0.339,0.518,71.088,-,-
'[19:55:25.392]',0.339,0.514,71.088,-,-
'[19:55:25.400]',0.346,0.510,70.259,-,-
'[19:55:25.408]',0.346,0.506,70.259,-,-
'[19:55:25.416]',0.346,0.502,69.430,-,-
'[19:55:25.424]',0.346,0.498,69.430,-,-
'[19:55:25.432]',0.346,0.494,68.808,-,-
'[19:55:25.440]',0.346,0.490,68.808,-,-
'[19:55:25.448]',0.346,0.486,67.150,-,-
'[19:55:25.456]',0.354,0.482,67.150,-,-
'[19:55:25.464]',0.346,0.478,66.321,-,-
'[19:55:25.472]',0.339,0.475,65.699,-,-
'[19:55:25.480]',0.362,0.471,65.699,-,-
'[19:55:25.488]',0.378,0.467,65.699,-,-
'[19:55:25.496]',0.386,0.463,65.699,-,-
'[19:55:25.504]',0.386,0.455,66.321,-,-
'[19:55:25.512]',0.386,0.451,68.808,-,-
'[19:55:25.520]',0.370,0.451,73.368,-,-
'[19:55:25.528]',0.346,0.447,79.585,-,-
'[19:55:25.536]',0.339,0.443,87.461,-,-
'[19:55:25.544]',0.354,0.443,96.166,-,-
'[19:55:25.552]',0.362,0.439,104.663,-,-
'[19:55:25.560]',0.346,0.435,110.881,-,-
'[19:55:25.568]',0.346,0.435,115.648,-,-
'[19:55:25.576]',0.362,0.431,117.098,-,-
'[19:55:25.584]',0.378,0.431,117.098,-,-
'[19:55:25.592]',0.370,0.431,117.098,-,-
'[19:55:25.600]',0.370,0.427,117.927,-,-
'[19:55:25.608]',0.378,0.427,119.585,-,-
'[19:55:25.616]',0.362,0.424,122.694,-,-
'[19:55:25.624]',0.346,0.424,126.632,-,-
'[19:55:25.632]',0.362,0.420,130.570,-,-
'[19:55:25.640]',0.362,0.420,135.130,-,-
'[19:55:25.648]',0.346,0.416,138.238,-,-
'[19:55:25.656]',0.346,0.416,139.896,-,-
'[19:55:25.664]',0.346,0.412,139.896,-,-
'[19:55:25.672]',0.362,0.412,139.896,-,-
'[19:55:25.680]',0.362,0.408,139.896,-,-
'[19:55:25.688]',0.362,0.404,139.067,-,-
'[19:55:25.696]',0.370,0.404,139.067,-,-
'[19:55:25.704]',0.378,0.400,138.238,-,-
'[19:55:25.712]',0.378,0.400,138.238,-,-
'[19:55:25.720]',0.370,0.396,138.238,-,-
'[19:55:25.728]',0.362,0.396,139.067,-,-
'[19:55:25.736]',0.346,0.392,139.067,-,-
'[19:55:25.744]',0.346,0.392,139.067,-,-
'[19:55:25.752]',0.346,0.388,138.238,-,-
'[19:55:25.760]',0.346,0.388,137.409,-,-
'[19:55:25.768]',0.346,0.384,135.959,-,-
'[19:55:25.776]',0.370,0.384,135.130,-,-
'[19:55:25.784]',0.386,0.380,133.679,-,-
'[19:55:25.792]',0.386,0.376,132.021,-,-
'[19:55:25.800]',0.386,0.376,130.570,-,-
'[19:55:25.808]',0.386,0.376,128.912,-,-
