"'Time','II','AVR','V','RESP','PLETH','ABP','CVP'"
"'[14:31:31.420]',0.285,0.780,0.635,-0.488,-,-,37.004"
"'[14:31:31.428]',0.350,0.725,0.645,-0.482,-,-,37.004"
"'[14:31:31.436]',0.550,0.550,0.490,-0.471,-,-,37.004"
"'[14:31:31.444]',0.885,0.285,0.140,-0.460,-,-,37.004"
"'[14:31:31.452]',1.035,0.190,-0.135,-0.443,-,-,37.004"
"'[14:31:31.460]',0.810,0.365,-0.151,-0.427,-,-,37.004"
"'[14:31:31.468]',0.530,0.600,0.170,-0.410,-,-,37.004"
"'[14:31:31.476]',0.395,0.715,0.415,-0.394,-,-,37.004"
"'[14:31:31.484]',0.340,0.755,0.565,-0.377,-,-,37.004"
"'[14:31:31.492]',0.325,0.765,0.630,-0.360,-,-,37.004"
"'[14:31:31.500]',0.315,0.775,0.655,-0.343,-,-,37.004"
"'[14:31:31.508]',0.310,0.780,0.670,-0.325,-,-,37.004"
"'[14:31:31.516]',0.305,0.780,0.675,-0.308,-,-,37.004"
"'[14:31:31.524]',0.305,0.780,0.685,-0.290,-,-,37.004"
"'[14:31:31.532]',0.305,0.775,0.690,-0.275,-,-,37.004"
"'[14:31:31.540]',0.305,0.775,0.695,-0.260,-,-,37.004"
"'[14:31:31.548]',0.310,0.770,0.700,-0.249,-,-,37.004"
"'[14:31:31.556]',0.310,0.765,0.705,-0.237,-,-,37.004"
"'[14:31:31.564]',0.315,0.765,0.710,-0.230,-,-,37.004"
"'[14:31:31.572]',0.315,0.760,0.710,-0.223,-,-,37.004"
"'[14:31:31.580]',0.320,0.760,0.715,-0.220,-,-,37.004"
"'[14:31:31.588]',0.325,0.755,0.715,-0.216,-,-,37.004"
"'[14:31:31.596]',0.335,0.750,0.710,-0.218,-,-,37.004"
"'[14:31:31.604]',0.340,0.750,0.715,-0.220,-,-,37.004"
"'[14:31:31.612]',0.340,0.740,0.715,-0.227,-,-,37.004"
"'[14:31:31.620]',0.345,0.735,0.720,-0.234,-,-,37.004"
"'[14:31:31.628]',0.350,0.735,0.725,-0.242,-,-,37.004"
"'[14:31:31.636]',0.355,0.730,0.725,-0.250,-,-,37.004"
"'[14:31:31.644]',0.365,0.720,0.725,-0.259,-,-,37.004"
"'[14:31:31.652]',0.375,0.715,0.715,-0.268,-,-,37.004"
"'[14:31:31.660]',0.385,0.710,0.710,-0.279,-,-,37.004"
"'[14:31:31.668]',0.400,0.700,0.710,-0.290,-,-,37.004"
"'[14:31:31.676]',0.410,0.690,0.705,-0.304,-,-,37.004"
"'[14:31:31.684]',0.425,0.680,0.705,-0.317,-,-,37.004"
"'[14:31:31.692]',0.440,0.665,0.705,-0.330,-,-,37.004"
"'[14:31:31.700]',0.465,0.650,0.705,-0.342,-,-,37.004"
"'[14:31:31.708]',0.485,0.635,0.705,-0.355,-,-,37.004"
"'[14:31:31.716]',0.515,0.620,0.700,-0.367,-,-,37.004"
"'[14:31:31.724]',0.540,0.600,0.695,-0.377,-,-,37.004"
"'[14:31:31.732]',0.560,0.585,0.690,-0.387,-,-,37.004"
"'[14:31:31.740]',0.590,0.575,0.680,-0.394,-,-,37.004"
"'[14:31:31.748]',0.605,0.560,0.670,-0.401,-,-,37.004"
"'[14:31:31.756]',0.615,0.560,0.665,-0.407,-,-,37.004"
"'[14:31:31.764]',0.620,0.555,0.650,-0.412,-,-,37.004"
"'[14:31:31.772]',0.605,0.560,0.635,-0.417,-,-,37.004"
"'[14:31:31.780]',0.580,0.575,0.620,-0.421,-,-,37.004"
"'[14:31:31.788]',0.545,0.600,0.610,-0.423,-,-,37.004"
"'[14:31:31.796]',0.495,0.630,0.605,-0.424,-,-,37.004"
"'[14:31:31.804]',0.445,0.665,0.605,-0.425,-,-,37.004"
"'[14:31:31.812]',0.400,0.695,0.605,-0.425,-,-,37.004"
"'[14:31:31.820]',0.355,0.725,0.605,-0.424,-,-,37.004"
"'[14:31:31.828]',0.320,0.750,0.615,-0.423,-,-,37.004"
"'[14:31:31.836]',0.290,0.765,0.615,-0.421,-,-,37.004"
"'[14:31:31.844]',0.270,0.780,0.615,-0.418,-,-,37.004"
"'[14:31:31.852]',0.260,0.785,0.615,-0.415,-,-,37.004"
"'[14:31:31.860]',0.255,0.790,0.620,-0.412,-,-,37.004"
"'[14:31:31.868]',0.250,0.795,0.625,-0.408,-,-,37.004"
"'[14:31:31.876]',0.250,0.795,0.630,-0.404,-,-,37.004"
"'[14:31:31.884]',0.250,0.800,0.635,-0.400,-,-,37.004"
"'[14:31:31.892]',0.245,0.800,0.640,-0.397,-,-,37.004"
"'[14:31:31.900]',0.250,0.800,0.640,-0.393,-,-,37.004"
"'[14:31:31.908]',0.250,0.800,0.640,-0.389,-,-,37.004"
"'[14:31:31.916]',0.255,0.795,0.640,-0.385,-,-,37.004"
"'[14:31:31.924]',0.260,0.795,0.630,-0.381,-,-,37.004"
"'[14:31:31.932]',0.260,0.795,0.630,-0.378,-,-,37.004"
"'[14:31:31.940]',0.265,0.795,0.625,-0.374,-,-,37.004"
"'[14:31:31.948]',0.270,0.790,0.625,-0.372,-,-,37.004"
"'[14:31:31.956]',0.270,0.785,0.620,-0.369,-,-,37.004"
"'[14:31:31.964]',0.275,0.785,0.620,-0.367,-,-,37.004"
"'[14:31:31.972]',0.275,0.785,0.615,-0.365,-,-,37.004"
"'[14:31:31.980]',0.270,0.785,0.610,-0.364,-,-,37.004"
"'[14:31:31.988]',0.270,0.785,0.605,-0.363,-,-,37.004"
"'[14:31:31.996]',0.270,0.785,0.600,-0.362,-,-,37.004"
"'[14:31:32.004]',0.270,0.785,0.595,-0.361,-,-,37.004"
"'[14:31:32.012]',0.270,0.790,0.590,-0.361,-,-,37.004"
"'[14:31:32.020]',0.270,0.790,0.585,-0.361,-,-,37.004"
"'[14:31:32.028]',0.270,0.790,0.585,-0.361,-,-,37.004"
"'[14:31:32.036]',0.270,0.790,0.585,-0.361,-,-,37.004"
"'[14:31:32.044]',0.270,0.785,0.580,-0.360,-,-,37.004"
"'[14:31:32.052]',0.270,0.785,0.580,-0.360,-,-,37.004"
"'[14:31:32.060]',0.270,0.785,0.575,-0.358,-,-,37.004"
"'[14:31:32.068]',0.270,0.785,0.570,-0.357,-,-,37.004"
"'[14:31:32.076]',0.265,0.785,0.565,-0.354,-,-,37.004"
"'[14:31:32.084]',0.265,0.785,0.570,-0.351,-,-,37.004"
"'[14:31:32.092]',0.260,0.785,0.580,-0.348,-,-,37.004"
"'[14:31:32.100]',0.260,0.790,0.585,-0.345,-,-,37.004"
"'[14:31:32.108]',0.260,0.785,0.585,-0.340,-,-,37.004"
"'[14:31:32.116]',0.260,0.785,0.580,-0.336,-,-,37.004"
"'[14:31:32.124]',0.265,0.785,0.580,-0.330,-,-,37.004"
"'[14:31:32.132]',0.265,0.780,0.580,-0.324,-,-,37.004"
"'[14:31:32.140]',0.270,0.780,0.585,-0.318,-,-,37.004"
"'[14:31:32.148]',0.275,0.780,0.585,-0.310,-,-,37.004"
"'[14:31:32.156]',0.275,0.780,0.585,-0.302,-,-,37.004"
"'[14:31:32.164]',0.275,0.775,0.580,-0.293,-,-,37.004"
"'[14:31:32.172]',0.275,0.775,0.580,-0.282,-,-,37.004"
"'[14:31:32.180]',0.280,0.770,0.575,-0.271,-,-,37.004"
"'[14:31:32.188]',0.290,0.765,0.570,-0.259,-,-,37.004"
"'[14:31:32.196]',0.295,0.765,0.575,-0.247,-,-,37.004"
"'[14:31:32.204]',0.295,0.765,0.575,-0.236,-,-,37.004"
"'[14:31:32.212]',0.290,0.765,0.575,-0.225,-,-,37.004"
"'[14:31:32.220]',0.290,0.765,0.570,-0.214,-,-,37.004"
"'[14:31:32.228]',0.295,0.765,0.570,-0.204,-,-,37.004"
"'[14:31:32.236]',0.295,0.765,0.575,-0.193,-,-,37.004"
"'[14:31:32.244]',0.295,0.765,0.580,-0.183,-,-,37.004"
"'[14:31:32.252]',0.300,0.760,0.585,-0.172,-,-,37.004"
"'[14:31:32.260]',0.310,0.755,0.590,-0.162,-,-,37.004"
"'[14:31:32.268]',0.320,0.740,0.600,-0.153,-,-,37.004"
"'[14:31:32.276]',0.335,0.730,0.615,-0.144,-,-,37.004"
"'[14:31:32.284]',0.355,0.715,0.625,-0.138,-,-,37.004"
"'[14:31:32.292]',0.365,0.705,0.605,-0.130,-,-,37.004"
"'[14:31:32.300]',0.370,0.695,0.575,-0.125,-,-,37.004"
"'[14:31:32.308]',0.365,0.695,0.555,-0.119,-,-,37.004"
"'[14:31:32.316]',0.350,0.710,0.555,-0.115,-,-,37.004"
"'[14:31:32.324]',0.320,0.730,0.565,-0.111,-,-,37.004"
"'[14:31:32.332]',0.295,0.745,0.565,-0.108,-,-,37.004"
"'[14:31:32.340]',0.280,0.760,0.575,-0.105,-,-,37.004"
"'[14:31:32.348]',0.265,0.780,0.580,-0.103,-,-,37.004"
"'[14:31:32.356]',0.260,0.790,0.585,-0.101,-,-,37.004"
"'[14:31:32.364]',0.260,0.795,0.585,-0.100,-,-,37.004"
"'[14:31:32.372]',0.265,0.795,0.590,-0.099,-,-,37.004"
"'[14:31:32.380]',0.270,0.790,0.590,-0.099,-,-,37.004"
"'[14:31:32.388]',0.275,0.785,0.595,-0.099,-,-,37.004"
"'[14:31:32.396]',0.280,0.785,0.595,-0.098,-,-,37.004"
"'[14:31:32.404]',0.290,0.780,0.595,-0.097,-,-,37.004"
"'[14:31:32.412]',0.280,0.785,0.610,-0.096,-,-,37.004"
"'[14:31:32.420]',0.290,0.775,0.635,-0.096,-,-,37.004"
"'[14:31:32.428]',0.370,0.705,0.640,-0.094,-,-,37.004"
"'[14:31:32.436]',0.645,0.490,0.460,-0.092,-,-,37.004"
"'[14:31:32.444]',1.030,0.235,0.150,-0.090,-,-,37.004"
"'[14:31:32.452]',1.126,0.180,-0.035,-0.087,-,-,37.004"
"'[14:31:32.460]',0.765,0.455,0.050,-0.081,-,-,37.004"
"'[14:31:32.468]',0.460,0.670,0.260,-0.074,-,-,37.004"
"'[14:31:32.476]',0.345,0.745,0.455,-0.066,-,-,37.004"
"'[14:31:32.484]',0.310,0.765,0.570,-0.058,-,-,37.004"
"'[14:31:32.492]',0.295,0.775,0.625,-0.047,-,-,37.004"
"'[14:31:32.500]',0.285,0.780,0.645,-0.035,-,-,37.004"
"'[14:31:32.508]',0.280,0.785,0.660,-0.022,-,-,37.004"
"'[14:31:32.516]',0.280,0.780,0.670,-0.008,-,-,37.004"
"'[14:31:32.524]',0.280,0.780,0.675,0.005,-,-,37.004"
"'[14:31:32.532]',0.280,0.780,0.685,0.017,-,-,37.004"
"'[14:31:32.540]',0.280,0.780,0.690,0.029,-,-,37.004"
"'[14:31:32.548]',0.285,0.775,0.695,0.041,-,-,37.004"
"'[14:31:32.556]',0.290,0.775,0.695,0.053,-,-,37.004"
"'[14:31:32.564]',0.295,0.770,0.700,0.066,-,-,37.004"
"'[14:31:32.572]',0.300,0.765,0.705,0.078,-,-,37.004"
"'[14:31:32.580]',0.300,0.765,0.705,0.091,-,-,37.004"
"'[14:31:32.588]',0.310,0.760,0.710,0.101,-,-,37.004"
"'[14:31:32.596]',0.315,0.755,0.705,0.111,-,-,37.004"
"'[14:31:32.604]',0.320,0.750,0.705,0.119,-,-,37.004"
"'[14:31:32.612]',0.325,0.745,0.700,0.127,-,-,37.004"
"'[14:31:32.620]',0.325,0.740,0.700,0.132,-,-,37.004"
"'[14:31:32.628]',0.335,0.740,0.695,0.137,-,-,37.004"
"'[14:31:32.636]',0.340,0.735,0.695,0.139,-,-,37.004"
"'[14:31:32.644]',0.350,0.730,0.695,0.141,-,-,37.004"
"'[14:31:32.652]',0.360,0.720,0.695,0.140,-,-,37.004"
"'[14:31:32.660]',0.375,0.710,0.695,0.138,-,-,37.004"
"'[14:31:32.668]',0.380,0.700,0.695,0.134,-,-,37.004"
"'[14:31:32.676]',0.395,0.695,0.695,0.130,-,-,37.004"
"'[14:31:32.684]',0.410,0.685,0.700,0.125,-,-,37.004"
"'[14:31:32.692]',0.425,0.670,0.705,0.120,-,-,37.004"
"'[14:31:32.700]',0.445,0.655,0.710,0.114,-,-,37.004"
"'[14:31:32.708]',0.465,0.645,0.715,0.109,-,-,37.004"
"'[14:31:32.716]',0.490,0.630,0.715,0.102,-,-,37.004"
"'[14:31:32.724]',0.515,0.615,0.715,0.094,-,-,37.004"
"'[14:31:32.732]',0.535,0.600,0.705,0.085,-,-,37.004"
"'[14:31:32.740]',0.555,0.590,0.695,0.077,-,-,37.004"
"'[14:31:32.748]',0.565,0.580,0.690,0.068,-,-,37.004"
"'[14:31:32.756]',0.575,0.580,0.685,0.061,-,-,37.004"
"'[14:31:32.764]',0.570,0.580,0.675,0.053,-,-,37.004"
"'[14:31:32.772]',0.560,0.585,0.665,0.046,-,-,37.004"
"'[14:31:32.780]',0.535,0.600,0.645,0.039,-,-,37.004"
"'[14:31:32.788]',0.505,0.625,0.640,0.033,-,-,37.004"
"'[14:31:32.796]',0.460,0.655,0.630,0.027,-,-,37.004"
"'[14:31:32.804]',0.410,0.690,0.620,0.022,-,-,37.004"
"'[14:31:32.812]',0.365,0.725,0.605,0.017,-,-,37.004"
"'[14:31:32.820]',0.330,0.745,0.595,0.014,-,-,37.004"
"'[14:31:32.828]',0.300,0.765,0.595,0.011,-,-,37.004"
"'[14:31:32.836]',0.275,0.780,0.600,0.008,-,-,37.004"
"'[14:31:32.844]',0.255,0.795,0.605,0.007,-,-,37.004"
"'[14:31:32.852]',0.240,0.800,0.615,0.006,-,-,37.004"
"'[14:31:32.860]',0.235,0.805,0.615,0.007,-,-,37.004"
"'[14:31:32.868]',0.235,0.810,0.615,0.008,-,-,37.004"
"'[14:31:32.876]',0.235,0.805,0.610,0.011,-,-,37.004"
"'[14:31:32.884]',0.245,0.800,0.605,0.015,-,-,37.004"
"'[14:31:32.892]',0.250,0.795,0.600,0.020,-,-,37.004"
"'[14:31:32.900]',0.255,0.795,0.595,0.026,-,-,37.004"
"'[14:31:32.908]',0.260,0.790,0.590,0.033,-,-,37.004"
"'[14:31:32.916]',0.270,0.785,0.590,0.040,-,-,37.004"
"'[14:31:32.924]',0.275,0.780,0.595,0.047,-,-,37.004"
"'[14:31:32.932]',0.280,0.775,0.600,0.056,-,-,37.004"
"'[14:31:32.940]',0.290,0.770,0.605,0.065,-,-,37.004"
"'[14:31:32.948]',0.290,0.770,0.600,0.076,-,-,37.004"
"'[14:31:32.956]',0.290,0.770,0.600,0.088,-,-,37.004"
"'[14:31:32.964]',0.290,0.770,0.605,0.100,-,-,37.004"
"'[14:31:32.972]',0.285,0.770,0.610,0.113,-,-,37.004"
"'[14:31:32.980]',0.285,0.770,0.620,0.126,-,-,37.004"
"'[14:31:32.988]',0.285,0.775,0.625,0.138,-,-,37.004"
"'[14:31:32.996]',0.285,0.775,0.625,0.150,-,-,37.004"
"'[14:31:33.004]',0.285,0.775,0.625,0.161,-,-,37.004"
"'[14:31:33.012]',0.285,0.775,0.620,0.172,-,-,37.004"
"'[14:31:33.020]',0.280,0.775,0.620,0.181,-,-,37.004"
"'[14:31:33.028]',0.280,0.775,0.615,0.190,-,-,37.004"
"'[14:31:33.036]',0.280,0.775,0.610,0.198,-,-,37.004"
"'[14:31:33.044]',0.280,0.770,0.605,0.206,-,-,37.004"
"'[14:31:33.052]',0.285,0.770,0.600,0.212,-,-,37.004"
"'[14:31:33.060]',0.285,0.775,0.595,0.219,-,-,37.004"
"'[14:31:33.068]',0.285,0.770,0.595,0.223,-,-,37.004"
"'[14:31:33.076]',0.285,0.765,0.590,0.229,-,-,37.004"
"'[14:31:33.084]',0.285,0.765,0.590,0.232,-,-,37.004"
"'[14:31:33.092]',0.285,0.765,0.590,0.236,-,-,37.004"
"'[14:31:33.100]',0.280,0.765,0.590,0.237,-,-,37.004"
"'[14:31:33.108]',0.280,0.765,0.595,0.239,-,-,37.004"
"'[14:31:33.116]',0.285,0.765,0.600,0.238,-,-,37.004"
"'[14:31:33.124]',0.280,0.765,0.605,0.238,-,-,37.004"
"'[14:31:33.132]',0.280,0.765,0.610,0.236,-,-,37.004"
"'[14:31:33.140]',0.285,0.770,0.610,0.234,-,-,37.004"
"'[14:31:33.148]',0.285,0.770,0.605,0.231,-,-,37.004"
"'[14:31:33.156]',0.285,0.765,0.595,0.229,-,-,37.004"
"'[14:31:33.164]',0.290,0.765,0.590,0.226,-,-,37.004"
"'[14:31:33.172]',0.290,0.765,0.585,0.223,-,-,37.004"
"'[14:31:33.180]',0.295,0.765,0.580,0.220,-,-,37.004"
"'[14:31:33.188]',0.295,0.765,0.580,0.217,-,-,37.004"
"'[14:31:33.196]',0.300,0.760,0.580,0.214,-,-,37.004"
"'[14:31:33.204]',0.310,0.750,0.580,0.212,-,-,37.004"
"'[14:31:33.212]',0.320,0.740,0.585,0.210,-,-,37.004"
"'[14:31:33.220]',0.335,0.730,0.590,0.208,-,-,37.004"
"'[14:31:33.228]',0.355,0.710,0.605,0.205,-,-,37.004"
"'[14:31:33.236]',0.365,0.705,0.615,0.203,-,-,37.004"
"'[14:31:33.244]',0.370,0.700,0.600,0.201,-,-,37.004"
"'[14:31:33.252]',0.375,0.695,0.570,0.199,-,-,37.004"
"'[14:31:33.260]',0.365,0.700,0.540,0.196,-,-,37.004"
"'[14:31:33.268]',0.350,0.710,0.540,0.194,-,-,37.004"
"'[14:31:33.276]',0.340,0.720,0.550,0.192,-,-,37.004"
"'[14:31:33.284]',0.325,0.725,0.545,0.190,-,-,37.004"
"'[14:31:33.292]',0.320,0.735,0.540,0.188,-,-,37.004"
"'[14:31:33.300]',0.300,0.755,0.550,0.187,-,-,37.004"
"'[14:31:33.308]',0.290,0.775,0.560,0.185,-,-,37.004"
"'[14:31:33.316]',0.290,0.780,0.560,0.184,-,-,37.004"
"'[14:31:33.324]',0.290,0.780,0.560,0.182,-,-,37.004"
"'[14:31:33.332]',0.290,0.775,0.560,0.181,-,-,37.004"
"'[14:31:33.340]',0.295,0.775,0.560,0.179,-,-,37.004"
"'[14:31:33.348]',0.300,0.765,0.565,0.178,-,-,37.004"
"'[14:31:33.356]',0.305,0.765,0.570,0.176,-,-,37.004"
"'[14:31:33.364]',0.310,0.765,0.590,0.175,-,-,37.004"
"'[14:31:33.372]',0.340,0.750,0.625,0.172,-,-,37.004"
"'[14:31:33.380]',0.445,0.660,0.630,0.170,-,-,37.004"
"'[14:31:33.388]',0.705,0.440,0.365,0.168,-,-,37.004"
"'[14:31:33.396]',1.025,0.205,-0.015,0.166,-,-,37.004"
"'[14:31:33.404]',1.075,0.170,-0.211,0.163,-,-,37.004"
"'[14:31:33.412]',0.715,0.445,-0.055,0.160,-,-,37.004"
"'[14:31:33.420]',0.465,0.645,0.235,0.156,-,-,37.004"
"'[14:31:33.428]',0.365,0.725,0.460,0.153,-,-,37.004"
"'[14:31:33.436]',0.325,0.755,0.585,0.148,-,-,37.004"
"'[14:31:33.444]',0.310,0.770,0.640,0.144,-,-,37.004"
"'[14:31:33.452]',0.295,0.775,0.660,0.139,-,-,37.004"
"'[14:31:33.460]',0.290,0.780,0.675,0.135,-,-,37.004"
"'[14:31:33.468]',0.290,0.780,0.685,0.129,-,-,37.004"
"'[14:31:33.476]',0.295,0.780,0.690,0.124,-,-,37.004"
"'[14:31:33.484]',0.295,0.775,0.695,0.119,-,-,37.004"
"'[14:31:33.492]',0.305,0.765,0.695,0.114,-,-,37.004"
"'[14:31:33.500]',0.310,0.765,0.695,0.109,-,-,37.004"
"'[14:31:33.508]',0.315,0.760,0.700,0.105,-,-,37.004"
"'[14:31:33.516]',0.315,0.760,0.705,0.100,-,-,37.004"
"'[14:31:33.524]',0.315,0.760,0.705,0.096,-,-,37.004"
"'[14:31:33.532]',0.320,0.755,0.710,0.092,-,-,37.004"
"'[14:31:33.540]',0.325,0.755,0.705,0.088,-,-,37.004"
"'[14:31:33.548]',0.330,0.750,0.705,0.085,-,-,37.004"
"'[14:31:33.556]',0.335,0.740,0.705,0.083,-,-,37.004"
"'[14:31:33.564]',0.340,0.735,0.705,0.081,-,-,37.004"
"'[14:31:33.572]',0.350,0.730,0.705,0.079,-,-,37.004"
"'[14:31:33.580]',0.360,0.725,0.705,0.078,-,-,37.004"
"'[14:31:33.588]',0.365,0.715,0.705,0.078,-,-,37.004"
"'[14:31:33.596]',0.380,0.710,0.700,0.079,-,-,37.004"
"'[14:31:33.604]',0.390,0.700,0.695,0.080,-,-,37.004"
"'[14:31:33.612]',0.400,0.695,0.695,0.081,-,-,37.004"
"'[14:31:33.620]',0.410,0.690,0.695,0.083,-,-,37.004"
"'[14:31:33.628]',0.425,0.675,0.695,0.085,-,-,37.004"
"'[14:31:33.636]',0.445,0.665,0.695,0.087,-,-,37.004"
"'[14:31:33.644]',0.465,0.650,0.695,0.089,-,-,37.004"
"'[14:31:33.652]',0.490,0.635,0.700,0.090,-,-,37.004"
"'[14:31:33.660]',0.510,0.620,0.705,0.091,-,-,37.004"
"'[14:31:33.668]',0.535,0.605,0.705,0.092,-,-,37.004"
"'[14:31:33.676]',0.555,0.590,0.705,0.092,-,-,37.004"
"'[14:31:33.684]',0.575,0.580,0.700,0.092,-,-,37.004"
"'[14:31:33.692]',0.595,0.565,0.690,0.091,-,-,37.004"
"'[14:31:33.700]',0.610,0.555,0.685,0.090,-,-,37.004"
"'[14:31:33.708]',0.620,0.555,0.675,0.088,-,-,37.004"
"'[14:31:33.716]',0.610,0.555,0.660,0.087,-,-,37.004"
"'[14:31:33.724]',0.590,0.570,0.645,0.083,-,-,37.004"
"'[14:31:33.732]',0.555,0.590,0.630,0.080,-,-,37.004"
"'[14:31:33.740]',0.510,0.620,0.615,0.074,-,-,37.004"
"'[14:31:33.748]',0.455,0.660,0.605,0.068,-,-,37.004"
"'[14:31:33.756]',0.405,0.690,0.600,0.060,-,-,37.004"
"'[14:31:33.764]',0.365,0.720,0.600,0.052,-,-,37.004"
"'[14:31:33.772]',0.330,0.740,0.595,0.041,-,-,37.004"
"'[14:31:33.780]',0.300,0.755,0.595,0.029,-,-,37.004"
"'[14:31:33.788]',0.280,0.775,0.595,0.016,-,-,37.004"
"'[14:31:33.796]',0.270,0.780,0.595,0.002,-,-,37.004"
"'[14:31:33.804]',0.260,0.785,0.590,-0.011,-,-,37.004"
"'[14:31:33.812]',0.255,0.790,0.590,-0.023,-,-,37.004"
"'[14:31:33.820]',0.255,0.790,0.590,-0.035,-,-,37.004"
"'[14:31:33.828]',0.255,0.790,0.590,-0.047,-,-,37.004"
"'[14:31:33.836]',0.255,0.790,0.590,-0.059,-,-,37.004"
"'[14:31:33.844]',0.255,0.790,0.590,-0.071,-,-,37.004"
"'[14:31:33.852]',0.260,0.790,0.590,-0.084,-,-,37.004"
"'[14:31:33.860]',0.260,0.785,0.595,-0.096,-,-,37.004"
"'[14:31:33.868]',0.270,0.785,0.600,-0.107,-,-,37.004"
"'[14:31:33.876]',0.270,0.785,0.600,-0.117,-,-,37.004"
"'[14:31:33.884]',0.270,0.780,0.600,-0.126,-,-,37.004"
"'[14:31:33.892]',0.280,0.780,0.595,-0.135,-,-,37.004"
"'[14:31:33.900]',0.280,0.775,0.595,-0.142,-,-,37.004"
"'[14:31:33.908]',0.290,0.775,0.590,-0.149,-,-,37.004"
"'[14:31:33.916]',0.290,0.775,0.590,-0.155,-,-,37.004"
"'[14:31:33.924]',0.290,0.775,0.590,-0.161,-,-,37.004"
"'[14:31:33.932]',0.285,0.775,0.590,-0.165,-,-,37.004"
"'[14:31:33.940]',0.285,0.775,0.590,-0.169,-,-,37.004"
"'[14:31:33.948]',0.280,0.775,0.595,-0.171,-,-,37.004"
"'[14:31:33.956]',0.280,0.775,0.595,-0.172,-,-,37.004"
"'[14:31:33.964]',0.280,0.775,0.595,-0.173,-,-,37.004"
"'[14:31:33.972]',0.275,0.775,0.595,-0.174,-,-,37.004"
"'[14:31:33.980]',0.275,0.775,0.595,-0.174,-,-,37.004"
"'[14:31:33.988]',0.275,0.775,0.595,-0.174,-,-,37.004"
"'[14:31:33.996]',0.275,0.775,0.595,-0.174,-,-,37.004"
"'[14:31:34.004]',0.275,0.775,0.595,-0.173,-,-,37.004"
"'[14:31:34.012]',0.280,0.775,0.595,-0.172,-,-,37.004"
"'[14:31:34.020]',0.280,0.780,0.595,-0.172,-,-,37.004"
"'[14:31:34.028]',0.280,0.775,0.590,-0.171,-,-,37.004"
"'[14:31:34.036]',0.285,0.775,0.585,-0.170,-,-,37.004"
"'[14:31:34.044]',0.285,0.770,0.580,-0.169,-,-,37.004"
"'[14:31:34.052]',0.290,0.765,0.580,-0.168,-,-,37.004"
"'[14:31:34.060]',0.295,0.760,0.580,-0.168,-,-,37.004"
"'[14:31:34.068]',0.295,0.760,0.580,-0.167,-,-,37.004"
"'[14:31:34.076]',0.295,0.760,0.580,-0.168,-,-,37.004"
"'[14:31:34.084]',0.300,0.765,0.580,-0.168,-,-,37.004"
"'[14:31:34.092]',0.300,0.760,0.580,-0.169,-,-,37.004"
"'[14:31:34.100]',0.295,0.760,0.580,-0.169,-,-,37.004"
"'[14:31:34.108]',0.295,0.760,0.580,-0.171,-,-,37.004"
"'[14:31:34.116]',0.295,0.765,0.585,-0.172,-,-,37.004"
"'[14:31:34.124]',0.295,0.765,0.585,-0.174,-,-,37.004"
"'[14:31:34.132]',0.295,0.765,0.580,-0.175,-,-,37.004"
"'[14:31:34.140]',0.300,0.765,0.580,-0.178,-,-,37.004"
"'[14:31:34.148]',0.300,0.765,0.575,-0.179,-,-,37.004"
"'[14:31:34.156]',0.305,0.760,0.575,-0.183,-,-,37.004"
"'[14:31:34.164]',0.305,0.760,0.575,-0.186,-,-,37.004"
"'[14:31:34.172]',0.310,0.760,0.575,-0.190,-,-,37.004"
"'[14:31:34.180]',0.315,0.760,0.570,-0.193,-,-,37.004"
"'[14:31:34.188]',0.315,0.760,0.570,-0.197,-,-,37.004"
"'[14:31:34.196]',0.315,0.760,0.570,-0.200,-,-,37.004"
"'[14:31:34.204]',0.315,0.760,0.570,-0.203,-,-,37.004"
"'[14:31:34.212]',0.320,0.755,0.570,-0.205,-,-,37.004"
"'[14:31:34.220]',0.335,0.740,0.575,-0.208,-,-,37.004"
"'[14:31:34.228]',0.350,0.725,0.580,-0.211,-,-,37.004"
"'[14:31:34.236]',0.370,0.710,0.590,-0.215,-,-,37.004"
"'[14:31:34.244]',0.385,0.700,0.595,-0.219,-,-,37.004"
"'[14:31:34.252]',0.395,0.695,0.575,-0.222,-,-,37.004"
"'[14:31:34.260]',0.400,0.685,0.545,-0.225,-,-,37.004"
"'[14:31:34.268]',0.390,0.685,0.515,-0.228,-,-,37.004"
"'[14:31:34.276]',0.375,0.700,0.515,-0.231,-,-,37.004"
"'[14:31:34.284]',0.355,0.715,0.520,-0.234,-,-,37.004"
"'[14:31:34.292]',0.340,0.720,0.520,-0.236,-,-,37.004"
"'[14:31:34.300]',0.330,0.730,0.520,-0.239,-,-,37.004"
"'[14:31:34.308]',0.315,0.755,0.535,-0.241,-,-,37.004"
"'[14:31:34.316]',0.300,0.775,0.545,-0.243,-,-,37.004"
"'[14:31:34.324]',0.300,0.780,0.550,-0.245,-,-,37.004"
"'[14:31:34.332]',0.300,0.780,0.550,-0.248,-,-,37.004"
"'[14:31:34.340]',0.300,0.775,0.555,-0.250,-,-,37.004"
"'[14:31:34.348]',0.305,0.775,0.560,-0.251,-,-,37.004"
"'[14:31:34.356]',0.310,0.770,0.560,-0.253,-,-,37.004"
"'[14:31:34.364]',0.315,0.765,0.570,-0.254,-,-,37.004"
"'[14:31:34.372]',0.320,0.765,0.595,-0.256,-,-,37.004"
"'[14:31:34.380]',0.345,0.745,0.630,-0.257,-,-,37.004"
