"'Time','ABP','PLETH','II'"
"'[17:24:53.176]',0.000,0.502,1.500"
"'[17:24:53.184]',0.000,0.502,1.500"
"'[17:24:53.192]',0.000,0.502,1.500"
"'[17:24:53.200]',0.000,0.502,1.500"
"'[17:24:53.208]',0.000,0.502,1.500"
"'[17:24:53.216]',0.000,0.502,1.500"
"'[17:24:53.224]',0.000,0.502,1.500"
"'[17:24:53.232]',0.000,0.502,1.500"
"'[17:24:53.240]',0.000,0.502,1.500"
"'[17:24:53.248]',0.000,0.502,1.500"
"'[17:24:53.256]',0.000,0.502,1.500"
"'[17:24:53.264]',0.000,0.502,1.500"
"'[17:24:53.272]',0.000,0.502,1.500"
"'[17:24:53.280]',0.000,0.502,1.500"
"'[17:24:53.288]',0.000,0.502,1.500"
"'[17:24:53.296]',0.000,0.502,1.500"
"'[17:24:53.304]',0.000,0.502,1.500"
"'[17:24:53.312]',0.000,0.502,1.500"
"'[17:24:53.320]',0.000,0.502,1.500"
"'[17:24:53.328]',0.000,0.502,1.500"
"'[17:24:53.336]',0.000,0.502,1.500"
"'[17:24:53.344]',0.000,0.502,1.500"
"'[17:24:53.352]',0.000,0.502,1.500"
"'[17:24:53.360]',0.000,0.502,1.500"
"'[17:24:53.368]',0.000,0.502,1.500"
"'[17:24:53.376]',0.000,0.502,1.500"
"'[17:24:53.384]',0.000,0.502,1.500"
"'[17:24:53.392]',0.000,0.502,1.500"
"'[17:24:53.400]',0.000,0.502,1.500"
"'[17:24:53.408]',0.000,0.502,1.500"
"'[17:24:53.416]',0.000,0.502,1.500"
"'[17:24:53.424]',0.000,0.502,1.500"
"'[17:24:53.432]',0.000,0.502,1.500"
"'[17:24:53.440]',0.000,0.502,1.500"
"'[17:24:53.448]',0.000,0.502,1.500"
"'[17:24:53.456]',0.000,0.502,1.500"
"'[17:24:53.464]',0.000,0.502,1.500"
"'[17:24:53.472]',0.000,0.502,1.500"
"'[17:24:53.480]',0.000,0.502,1.500"
"'[17:24:53.488]',0.000,0.502,1.500"
"'[17:24:53.496]',0.000,0.502,1.500"
"'[17:24:53.504]',0.000,0.502,1.500"
"'[17:24:53.512]',0.000,0.502,1.500"
"'[17:24:53.520]',0.000,0.502,1.500"
"'[17:24:53.528]',0.000,0.502,1.500"
"'[17:24:53.536]',0.000,0.502,1.500"
"'[17:24:53.544]',0.000,0.502,1.500"
"'[17:24:53.552]',0.000,0.502,1.500"
"'[17:24:53.560]',0.000,0.502,1.500"
"'[17:24:53.568]',0.000,0.502,1.500"
"'[17:24:53.576]',0.000,0.502,1.500"
"'[17:24:53.584]',0.000,0.502,1.500"
"'[17:24:53.592]',0.000,0.502,1.500"
"'[17:24:53.600]',0.000,0.502,1.500"
"'[17:24:53.608]',0.000,0.502,1.500"
"'[17:24:53.616]',0.000,0.502,1.500"
"'[17:24:53.624]',0.000,0.502,1.500"
"'[17:24:53.632]',0.000,0.502,1.500"
"'[17:24:53.640]',0.000,0.502,1.492"
"'[17:24:53.648]',0.000,0.502,1.461"
"'[17:24:53.656]',0.000,0.502,1.430"
"'[17:24:53.664]',0.000,0.502,1.406"
"'[17:24:53.672]',0.000,0.502,1.375"
"'[17:24:53.680]',0.000,0.502,1.328"
"'[17:24:53.688]',0.000,0.502,1.289"
"'[17:24:53.696]',0.000,0.502,1.234"
"'[17:24:53.704]',0.000,0.502,1.164"
"'[17:24:53.712]',0.000,0.502,1.086"
"'[17:24:53.720]',0.000,0.502,1.047"
"'[17:24:53.728]',0.000,0.502,1.016"
"'[17:24:53.736]',0.000,0.502,0.992"
"'[17:24:53.744]',0.000,0.502,0.969"
"'[17:24:53.752]',0.000,0.502,0.953"
"'[17:24:53.760]',0.000,0.502,0.945"
"'[17:24:53.768]',0.000,0.502,0.930"
"'[17:24:53.776]',0.000,0.502,0.922"
"'[17:24:53.784]',0.000,0.502,0.898"
"'[17:24:53.792]',0.000,0.502,0.875"
"'[17:24:53.800]',0.000,0.502,0.875"
"'[17:24:53.808]',0.000,0.502,0.875"
"'[17:24:53.816]',0.000,0.502,0.859"
"'[17:24:53.824]',0.000,0.502,0.836"
"'[17:24:53.832]',0.000,0.502,0.820"
"'[17:24:53.840]',0.000,0.502,0.805"
"'[17:24:53.848]',0.000,0.502,0.797"
"'[17:24:53.856]',0.000,0.502,0.789"
"'[17:24:53.864]',0.000,0.502,0.766"
"'[17:24:53.872]',0.000,0.502,0.750"
"'[17:24:53.880]',0.000,0.502,0.742"
"'[17:24:53.888]',0.000,0.502,0.727"
"'[17:24:53.896]',0.000,0.502,0.711"
"'[17:24:53.904]',0.000,0.502,0.695"
"'[17:24:53.912]',0.000,0.502,0.680"
"'[17:24:53.920]',0.000,0.502,0.656"
"'[17:24:53.928]',0.000,0.502,0.648"
"'[17:24:53.936]',0.000,0.502,0.641"
"'[17:24:53.944]',0.000,0.502,0.617"
"'[17:24:53.952]',0.000,0.502,0.602"
"'[17:24:53.960]',0.000,0.502,0.586"
"'[17:24:53.968]',0.000,0.502,0.578"
"'[17:24:53.976]',0.000,0.502,0.570"
"'[17:24:53.984]',0.000,0.502,0.562"
"'[17:24:53.992]',0.000,0.502,0.547"
"'[17:24:54.000]',0.000,0.502,0.531"
"'[17:24:54.008]',0.000,0.502,0.516"
"'[17:24:54.016]',0.000,0.502,0.516"
"'[17:24:54.024]',0.000,0.502,0.516"
"'[17:24:54.032]',0.000,0.502,0.523"
"'[17:24:54.040]',0.000,0.502,0.531"
"'[17:24:54.048]',0.000,0.502,0.531"
"'[17:24:54.056]',0.000,0.502,0.516"
"'[17:24:54.064]',0.000,0.502,0.492"
"'[17:24:54.072]',0.000,0.502,0.461"
"'[17:24:54.080]',0.000,0.502,0.445"
"'[17:24:54.088]',0.000,0.502,0.445"
"'[17:24:54.096]',0.000,0.502,0.445"
"'[17:24:54.104]',0.000,0.502,0.445"
"'[17:24:54.112]',0.000,0.502,0.445"
"'[17:24:54.120]',0.000,0.502,0.461"
"'[17:24:54.128]',0.000,0.502,0.492"
"'[17:24:54.136]',0.000,0.502,0.547"
"'[17:24:54.144]',0.000,0.502,0.648"
"'[17:24:54.152]',0.000,0.502,0.711"
"'[17:24:54.160]',0.000,0.502,0.648"
"'[17:24:54.168]',0.000,0.502,0.500"
"'[17:24:54.176]',0.000,0.502,0.430"
"'[17:24:54.184]',0.000,0.502,0.453"
"'[17:24:54.192]',0.000,0.502,0.500"
"'[17:24:54.200]',0.000,0.502,0.500"
"'[17:24:54.208]',0.000,0.502,0.461"
"'[17:24:54.216]',0.000,0.502,0.430"
"'[17:24:54.224]',0.000,0.502,0.438"
"'[17:24:54.232]',0.000,0.502,0.477"
"'[17:24:54.240]',0.000,0.502,0.508"
"'[17:24:54.248]',0.000,0.502,0.523"
"'[17:24:54.256]',0.000,0.502,0.531"
"'[17:24:54.264]',0.000,0.502,0.531"
"'[17:24:54.272]',0.000,0.502,0.516"
"'[17:24:54.280]',0.000,0.502,0.500"
"'[17:24:54.288]',0.000,0.502,0.500"
"'[17:24:54.296]',0.000,0.502,0.500"
"'[17:24:54.304]',0.000,0.502,0.508"
"'[17:24:54.312]',0.000,0.502,0.508"
"'[17:24:54.320]',0.000,0.502,0.500"
"'[17:24:54.328]',0.000,0.502,0.500"
"'[17:24:54.336]',0.000,0.502,0.492"
"'[17:24:54.344]',0.000,0.502,0.484"
"'[17:24:54.352]',0.000,0.502,0.477"
"'[17:24:54.360]',0.000,0.502,0.469"
"'[17:24:54.368]',0.000,0.502,0.469"
"'[17:24:54.376]',0.000,0.502,0.469"
"'[17:24:54.384]',0.000,0.502,0.469"
"'[17:24:54.392]',0.000,0.502,0.469"
"'[17:24:54.400]',0.000,0.502,0.484"
"'[17:24:54.408]',0.000,0.502,0.492"
"'[17:24:54.416]',0.000,0.502,0.492"
"'[17:24:54.424]',0.000,0.502,0.500"
"'[17:24:54.432]',0.000,0.502,0.516"
"'[17:24:54.440]',0.000,0.502,0.500"
"'[17:24:54.448]',0.000,0.502,0.500"
"'[17:24:54.456]',0.000,0.502,0.500"
"'[17:24:54.464]',0.000,0.502,0.492"
"'[17:24:54.472]',0.000,0.502,0.500"
"'[17:24:54.480]',0.000,0.502,0.492"
"'[17:24:54.488]',0.000,0.502,0.484"
"'[17:24:54.496]',0.000,0.502,0.477"
"'[17:24:54.504]',0.000,0.502,0.469"
"'[17:24:54.512]',0.000,0.502,0.469"
"'[17:24:54.520]',0.000,0.502,0.469"
"'[17:24:54.528]',0.000,0.502,0.461"
"'[17:24:54.536]',0.000,0.502,0.430"
"'[17:24:54.544]',0.000,0.502,0.391"
"'[17:24:54.552]',0.000,0.502,0.352"
"'[17:24:54.560]',0.000,0.502,0.328"
"'[17:24:54.568]',0.000,0.502,0.320"
"'[17:24:54.576]',0.000,0.502,0.336"
"'[17:24:54.584]',0.000,0.502,0.391"
"'[17:24:54.592]',0.000,0.502,0.438"
"'[17:24:54.600]',0.000,0.502,0.445"
"'[17:24:54.608]',0.000,0.502,0.430"
"'[17:24:54.616]',0.000,0.502,0.391"
"'[17:24:54.624]',0.000,0.502,0.352"
"'[17:24:54.632]',0.000,0.502,0.320"
"'[17:24:54.640]',0.000,0.502,0.305"
"'[17:24:54.648]',0.000,0.502,0.305"
"'[17:24:54.656]',0.000,0.502,0.336"
"'[17:24:54.664]',0.000,0.502,0.383"
"'[17:24:54.672]',0.000,0.502,0.445"
"'[17:24:54.680]',0.000,0.502,0.523"
"'[17:24:54.688]',0.000,0.502,0.617"
"'[17:24:54.696]',0.000,0.502,0.711"
"'[17:24:54.704]',0.000,0.502,0.766"
"'[17:24:54.712]',0.000,0.502,0.812"
"'[17:24:54.720]',0.000,0.502,0.836"
"'[17:24:54.728]',0.000,0.502,0.852"
"'[17:24:54.736]',0.000,0.502,0.844"
"'[17:24:54.744]',0.000,0.502,0.836"
"'[17:24:54.752]',0.000,0.502,0.867"
"'[17:24:54.760]',0.000,0.502,0.945"
"'[17:24:54.768]',0.000,0.502,1.047"
"'[17:24:54.776]',0.000,0.502,1.094"
"'[17:24:54.784]',0.000,0.502,1.023"
"'[17:24:54.792]',0.000,0.502,0.867"
"'[17:24:54.800]',0.000,0.502,0.781"
"'[17:24:54.808]',0.000,0.502,0.812"
"'[17:24:54.816]',0.000,0.502,0.852"
"'[17:24:54.824]',0.000,0.502,0.797"
"'[17:24:54.832]',0.000,0.502,0.664"
"'[17:24:54.840]',0.000,0.502,0.539"
"'[17:24:54.848]',0.000,0.502,0.469"
"'[17:24:54.856]',0.000,0.502,0.461"
"'[17:24:54.864]',0.000,0.502,0.477"
"'[17:24:54.872]',0.000,0.502,0.492"
"'[17:24:54.880]',0.000,0.502,0.500"
"'[17:24:54.888]',0.000,0.502,0.492"
"'[17:24:54.896]',0.000,0.502,0.492"
"'[17:24:54.904]',0.000,0.502,0.492"
"'[17:24:54.912]',0.000,0.502,0.492"
"'[17:24:54.920]',0.000,0.502,0.484"
"'[17:24:54.928]',0.000,0.502,0.477"
"'[17:24:54.936]',0.000,0.502,0.453"
"'[17:24:54.944]',0.000,0.502,0.422"
"'[17:24:54.952]',0.000,0.502,0.398"
"'[17:24:54.960]',0.000,0.502,0.391"
"'[17:24:54.968]',0.000,0.502,0.375"
"'[17:24:54.976]',0.000,0.502,0.367"
"'[17:24:54.984]',0.000,0.502,0.375"
"'[17:24:54.992]',0.000,0.502,0.391"
"'[17:24:55.000]',0.000,0.502,0.391"
"'[17:24:55.008]',0.000,0.502,0.375"
"'[17:24:55.016]',0.000,0.502,0.367"
"'[17:24:55.024]',0.000,0.502,0.375"
"'[17:24:55.032]',0.000,0.502,0.375"
"'[17:24:55.040]',0.000,0.502,0.359"
"'[17:24:55.048]',0.000,0.502,0.336"
"'[17:24:55.056]',0.000,0.502,0.312"
"'[17:24:55.064]',0.000,0.502,0.297"
"'[17:24:55.072]',0.000,0.502,0.289"
"'[17:24:55.080]',0.000,0.502,0.266"
"'[17:24:55.088]',0.000,0.502,0.250"
"'[17:24:55.096]',0.000,0.502,0.242"
"'[17:24:55.104]',0.000,0.502,0.242"
"'[17:24:55.112]',0.000,0.502,0.250"
"'[17:24:55.120]',0.000,0.502,0.266"
"'[17:24:55.128]',0.000,0.502,0.289"
"'[17:24:55.136]',0.000,0.502,0.289"
"'[17:24:55.144]',0.000,0.502,0.305"
"'[17:24:55.152]',0.000,0.502,0.359"
"'[17:24:55.160]',0.000,0.502,0.406"
"'[17:24:55.168]',0.000,0.502,0.438"
"'[17:24:55.176]',0.000,0.502,0.461"
"'[17:24:55.184]',0.000,0.502,0.469"
"'[17:24:55.192]',0.000,0.502,0.445"
"'[17:24:55.200]',0.000,0.502,0.414"
"'[17:24:55.208]',0.000,0.502,0.398"
"'[17:24:55.216]',0.000,0.502,0.445"
"'[17:24:55.224]',0.000,0.502,0.484"
"'[17:24:55.232]',0.000,0.502,0.492"
"'[17:24:55.240]',0.000,0.502,0.492"
"'[17:24:55.248]',0.000,0.502,0.500"
"'[17:24:55.256]',0.000,0.502,0.484"
"'[17:24:55.264]',0.000,0.502,0.461"
"'[17:24:55.272]',0.000,0.502,0.445"
"'[17:24:55.280]',0.000,0.502,0.438"
"'[17:24:55.288]',0.000,0.502,0.438"
"'[17:24:55.296]',0.000,0.502,0.438"
"'[17:24:55.304]',0.000,0.502,0.438"
"'[17:24:55.312]',0.000,0.502,0.438"
"'[17:24:55.320]',0.000,0.502,0.422"
"'[17:24:55.328]',0.000,0.502,0.406"
"'[17:24:55.336]',0.000,0.502,0.391"
"'[17:24:55.344]',0.000,0.502,0.391"
"'[17:24:55.352]',0.000,0.502,0.391"
"'[17:24:55.360]',0.000,0.502,0.391"
"'[17:24:55.368]',0.000,0.502,0.406"
"'[17:24:55.376]',0.000,0.502,0.461"
"'[17:24:55.384]',0.000,0.502,0.547"
"'[17:24:55.392]',0.000,0.502,0.625"
"'[17:24:55.400]',0.000,0.502,0.578"
"'[17:24:55.408]',0.000,0.502,0.430"
"'[17:24:55.416]',0.000,0.502,0.344"
"'[17:24:55.424]',0.000,0.502,0.367"
"'[17:24:55.432]',0.000,0.502,0.406"
"'[17:24:55.440]',0.000,0.502,0.391"
"'[17:24:55.448]',0.000,0.502,0.328"
"'[17:24:55.456]',0.000,0.502,0.281"
"'[17:24:55.464]',0.000,0.502,0.266"
"'[17:24:55.472]',0.000,0.502,0.289"
"'[17:24:55.480]',0.000,0.502,0.328"
"'[17:24:55.488]',0.000,0.502,0.352"
"'[17:24:55.496]',0.000,0.502,0.352"
"'[17:24:55.504]',0.000,0.502,0.352"
"'[17:24:55.512]',0.000,0.502,0.352"
"'[17:24:55.520]',0.000,0.502,0.352"
"'[17:24:55.528]',0.000,0.502,0.352"
"'[17:24:55.536]',0.000,0.502,0.352"
"'[17:24:55.544]',0.000,0.502,0.344"
"'[17:24:55.552]',0.000,0.502,0.336"
"'[17:24:55.560]',0.000,0.502,0.328"
"'[17:24:55.568]',0.000,0.502,0.320"
"'[17:24:55.576]',0.000,0.502,0.312"
"'[17:24:55.584]',0.000,0.502,0.320"
"'[17:24:55.592]',0.000,0.502,0.320"
"'[17:24:55.600]',0.000,0.502,0.328"
"'[17:24:55.608]',0.000,0.502,0.320"
"'[17:24:55.616]',0.000,0.502,0.320"
"'[17:24:55.624]',0.000,0.502,0.312"
"'[17:24:55.632]',0.000,0.502,0.312"
"'[17:24:55.640]',0.000,0.502,0.312"
"'[17:24:55.648]',0.000,0.502,0.320"
"'[17:24:55.656]',0.000,0.502,0.328"
"'[17:24:55.664]',0.000,0.502,0.336"
"'[17:24:55.672]',0.000,0.502,0.336"
"'[17:24:55.680]',0.000,0.502,0.336"
"'[17:24:55.688]',0.000,0.502,0.336"
"'[17:24:55.696]',0.000,0.502,0.352"
"'[17:24:55.704]',0.000,0.502,0.352"
"'[17:24:55.712]',0.000,0.502,0.336"
"'[17:24:55.720]',0.000,0.502,0.336"
"'[17:24:55.728]',0.000,0.502,0.336"
"'[17:24:55.736]',0.000,0.502,0.352"
"'[17:24:55.744]',0.000,0.502,0.375"
"'[17:24:55.752]',0.000,0.502,0.398"
"'[17:24:55.760]',0.000,0.502,0.422"
"'[17:24:55.768]',0.000,0.502,0.438"
"'[17:24:55.776]',0.000,0.502,0.438"
"'[17:24:55.784]',0.000,0.502,0.438"
"'[17:24:55.792]',0.000,0.502,0.445"
"'[17:24:55.800]',0.000,0.502,0.445"
"'[17:24:55.808]',0.000,0.502,0.453"
"'[17:24:55.816]',0.000,0.502,0.453"
"'[17:24:55.824]',0.000,0.502,0.453"
"'[17:24:55.832]',0.000,0.502,0.453"
"'[17:24:55.840]',0.000,0.502,0.453"
"'[17:24:55.848]',0.000,0.502,0.445"
"'[17:24:55.856]',0.000,0.502,0.445"
"'[17:24:55.864]',0.000,0.502,0.445"
"'[17:24:55.872]',0.000,0.502,0.445"
"'[17:24:55.880]',0.000,0.502,0.461"
"'[17:24:55.888]',0.000,0.502,0.445"
"'[17:24:55.896]',0.000,0.502,0.430"
"'[17:24:55.904]',0.000,0.502,0.422"
"'[17:24:55.912]',0.000,0.502,0.422"
"'[17:24:55.920]',0.000,0.502,0.414"
"'[17:24:55.928]',0.000,0.502,0.422"
"'[17:24:55.936]',0.000,0.502,0.422"
"'[17:24:55.944]',0.000,0.502,0.414"
"'[17:24:55.952]',0.000,0.502,0.406"
"'[17:24:55.960]',0.000,0.502,0.406"
"'[17:24:55.968]',0.000,0.502,0.406"
"'[17:24:55.976]',0.000,0.502,0.414"
"'[17:24:55.984]',0.000,0.502,0.422"
"'[17:24:55.992]',0.000,0.502,0.461"
"'[17:24:56.000]',0.000,0.502,0.523"
"'[17:24:56.008]',0.000,0.502,0.617"
"'[17:24:56.016]',0.000,0.502,0.648"
"'[17:24:56.024]',0.000,0.502,0.539"
"'[17:24:56.032]',0.000,0.502,0.391"
"'[17:24:56.040]',0.000,0.502,0.336"
"'[17:24:56.048]',0.000,0.502,0.367"
"'[17:24:56.056]',0.000,0.502,0.391"
"'[17:24:56.064]',0.000,0.502,0.352"
"'[17:24:56.072]',0.000,0.502,0.281"
"'[17:24:56.080]',0.000,0.502,0.242"
"'[17:24:56.088]',0.000,0.502,0.227"
"'[17:24:56.096]',0.000,0.502,0.266"
"'[17:24:56.104]',0.000,0.502,0.305"
"'[17:24:56.112]',0.000,0.502,0.320"
"'[17:24:56.120]',0.000,0.502,0.320"
"'[17:24:56.128]',0.000,0.502,0.328"
"'[17:24:56.136]',0.000,0.502,0.336"
"'[17:24:56.144]',0.000,0.502,0.352"
"'[17:24:56.152]',0.000,0.502,0.352"
"'[17:24:56.160]',0.000,0.502,0.336"
"'[17:24:56.168]',0.000,0.502,0.336"
"'[17:24:56.176]',0.000,0.502,0.336"
"'[17:24:56.184]',0.000,0.502,0.336"
"'[17:24:56.192]',0.000,0.502,0.336"
"'[17:24:56.200]',0.000,0.502,0.336"
"'[17:24:56.208]',0.000,0.502,0.352"
"'[17:24:56.216]',0.000,0.502,0.352"
"'[17:24:56.224]',0.000,0.502,0.359"
"'[17:24:56.232]',0.000,0.502,0.352"
"'[17:24:56.240]',0.000,0.502,0.352"
"'[17:24:56.248]',0.000,0.502,0.352"
"'[17:24:56.256]',0.000,0.502,0.352"
"'[17:24:56.264]',0.000,0.502,0.352"
"'[17:24:56.272]',0.000,0.502,0.352"
"'[17:24:56.280]',0.000,0.502,0.367"
"'[17:24:56.288]',0.000,0.502,0.375"
"'[17:24:56.296]',0.000,0.502,0.375"
"'[17:24:56.304]',0.000,0.502,0.375"
"'[17:24:56.312]',0.000,0.502,0.367"
"'[17:24:56.320]',0.000,0.502,0.359"
"'[17:24:56.328]',0.000,0.502,0.352"
"'[17:24:56.336]',0.000,0.502,0.336"
"'[17:24:56.344]',0.000,0.502,0.344"
"'[17:24:56.352]',0.000,0.502,0.352"
"'[17:24:56.360]',0.000,0.502,0.344"
"'[17:24:56.368]',0.000,0.502,0.336"
"'[17:24:56.376]',0.000,0.502,0.336"
"'[17:24:56.384]',0.000,0.502,0.344"
"'[17:24:56.392]',0.000,0.502,0.352"
"'[17:24:56.400]',0.000,0.502,0.352"
"'[17:24:56.408]',0.000,0.502,0.352"
"'[17:24:56.416]',0.000,0.502,0.359"
"'[17:24:56.424]',0.000,0.502,0.359"
"'[17:24:56.432]',0.000,0.502,0.352"
"'[17:24:56.440]',0.000,0.502,0.352"
"'[17:24:56.448]',0.000,0.502,0.352"
"'[17:24:56.456]',0.000,0.502,0.359"
"'[17:24:56.464]',0.000,0.502,0.367"
"'[17:24:56.472]',0.000,0.502,0.367"
"'[17:24:56.480]',0.000,0.502,0.367"
"'[17:24:56.488]',0.000,0.502,0.367"
"'[17:24:56.496]',0.000,0.502,0.375"
"'[17:24:56.504]',0.000,0.502,0.367"
"'[17:24:56.512]',0.000,0.502,0.352"
"'[17:24:56.520]',0.000,0.502,0.336"
"'[17:24:56.528]',0.000,0.502,0.336"
"'[17:24:56.536]',0.000,0.502,0.328"
"'[17:24:56.544]',0.000,0.502,0.320"
"'[17:24:56.552]',0.000,0.502,0.320"
"'[17:24:56.560]',0.000,0.502,0.320"
"'[17:24:56.568]',0.000,0.502,0.320"
"'[17:24:56.576]',0.000,0.502,0.320"
"'[17:24:56.584]',0.000,0.502,0.336"
"'[17:24:56.592]',0.000,0.502,0.336"
"'[17:24:56.600]',0.000,0.502,0.344"
"'[17:24:56.608]',0.000,0.502,0.375"
"'[17:24:56.616]',0.000,0.502,0.445"
"'[17:24:56.624]',0.000,0.502,0.570"
"'[17:24:56.632]',0.000,0.502,0.617"
"'[17:24:56.640]',0.000,0.502,0.617"
"'[17:24:56.648]',0.000,0.502,0.641"
"'[17:24:56.656]',0.000,0.502,0.562"
"'[17:24:56.664]',0.000,0.502,0.484"
"'[17:24:56.672]',0.000,0.502,0.477"
"'[17:24:56.680]',0.000,0.502,0.484"
"'[17:24:56.688]',0.000,0.502,0.445"
"'[17:24:56.696]',0.000,0.502,0.422"
"'[17:24:56.704]',0.000,0.502,0.406"
"'[17:24:56.712]',0.000,0.502,0.406"
"'[17:24:56.720]',0.000,0.502,0.438"
"'[17:24:56.728]',0.000,0.502,0.461"
"'[17:24:56.736]',0.000,0.502,0.445"
"'[17:24:56.744]',0.000,0.502,0.445"
"'[17:24:56.752]',0.000,0.502,0.453"
"'[17:24:56.760]',0.000,0.502,0.445"
"'[17:24:56.768]',0.000,0.502,0.430"
"'[17:24:56.776]',0.000,0.502,0.391"
"'[17:24:56.784]',0.000,0.502,0.367"
"'[17:24:56.792]',0.000,0.502,0.336"
"'[17:24:56.800]',0.000,0.502,0.312"
"'[17:24:56.808]',0.000,0.502,0.297"
"'[17:24:56.816]',0.000,0.502,0.281"
"'[17:24:56.824]',0.000,0.502,0.266"
"'[17:24:56.832]',0.000,0.502,0.266"
"'[17:24:56.840]',0.000,0.502,0.273"
"'[17:24:56.848]',0.000,0.502,0.281"
"'[17:24:56.856]',0.000,0.502,0.281"
"'[17:24:56.864]',0.000,0.502,0.281"
"'[17:24:56.872]',0.000,0.502,0.281"
"'[17:24:56.880]',0.000,0.502,0.289"
"'[17:24:56.888]',0.000,0.502,0.297"
"'[17:24:56.896]',0.000,0.502,0.305"
"'[17:24:56.904]',0.000,0.502,0.312"
"'[17:24:56.912]',0.000,0.502,0.312"
"'[17:24:56.920]',0.000,0.502,0.320"
"'[17:24:56.928]',0.000,0.502,0.336"
"'[17:24:56.936]',0.000,0.502,0.336"
"'[17:24:56.944]',0.000,0.502,0.328"
"'[17:24:56.952]',0.000,0.502,0.320"
"'[17:24:56.960]',0.000,0.502,0.328"
"'[17:24:56.968]',0.000,0.502,0.328"
"'[17:24:56.976]',0.000,0.502,0.320"
"'[17:24:56.984]',0.000,0.502,0.320"
"'[17:24:56.992]',0.000,0.502,0.320"
"'[17:24:57.000]',0.000,0.502,0.328"
"'[17:24:57.008]',0.000,0.502,0.328"
"'[17:24:57.016]',0.000,0.502,0.328"
"'[17:24:57.024]',0.000,0.502,0.328"
"'[17:24:57.032]',0.000,0.502,0.328"
"'[17:24:57.040]',0.000,0.502,0.336"
"'[17:24:57.048]',0.000,0.502,0.336"
"'[17:24:57.056]',0.000,0.502,0.352"
"'[17:24:57.064]',0.000,0.502,0.359"
"'[17:24:57.072]',0.000,0.502,0.367"
"'[17:24:57.080]',0.000,0.502,0.367"
"'[17:24:57.088]',0.000,0.502,0.375"
"'[17:24:57.096]',0.000,0.502,0.375"
"'[17:24:57.104]',0.000,0.502,0.375"
"'[17:24:57.112]',0.000,0.502,0.367"
"'[17:24:57.120]',0.000,0.502,0.367"
"'[17:24:57.128]',0.000,0.502,0.375"
"'[17:24:57.136]',0.000,0.502,0.359"
"'[17:24:57.144]',0.000,0.502,0.352"
"'[17:24:57.152]',0.000,0.502,0.352"
"'[17:24:57.160]',0.000,0.502,0.352"
"'[17:24:57.168]',0.000,0.502,0.352"
"'[17:24:57.176]',0.000,0.502,0.352"
"'[17:24:57.184]',0.000,0.502,0.352"
"'[17:24:57.192]',0.000,0.502,0.352"
"'[17:24:57.200]',0.000,0.502,0.352"
"'[17:24:57.208]',0.000,0.502,0.352"
"'[17:24:57.216]',0.000,0.502,0.344"
"'[17:24:57.224]',0.000,0.502,0.344"
"'[17:24:57.232]',0.000,0.502,0.367"
"'[17:24:57.240]',0.000,0.502,0.414"
"'[17:24:57.248]',0.000,0.502,0.508"
"'[17:24:57.256]',0.000,0.502,0.602"
"'[17:24:57.264]',0.000,0.502,0.617"
"'[17:24:57.272]',0.000,0.502,0.445"
"'[17:24:57.280]',0.000,0.502,0.336"
"'[17:24:57.288]',0.000,0.502,0.320"
"'[17:24:57.296]',0.000,0.502,0.352"
"'[17:24:57.304]',0.000,0.502,0.336"
"'[17:24:57.312]',0.000,0.502,0.273"
"'[17:24:57.320]',0.000,0.502,0.203"
"'[17:24:57.328]',0.000,0.502,0.172"
"'[17:24:57.336]',0.000,0.502,0.188"
"'[17:24:57.344]',0.000,0.502,0.227"
"'[17:24:57.352]',0.000,0.502,0.266"
"'[17:24:57.360]',0.000,0.502,0.305"
"'[17:24:57.368]',0.000,0.502,0.328"
"'[17:24:57.376]',0.000,0.502,0.336"
"'[17:24:57.384]',0.000,0.502,0.336"
"'[17:24:57.392]',0.000,0.502,0.352"
"'[17:24:57.400]',0.000,0.502,0.367"
"'[17:24:57.408]',0.000,0.502,0.391"
"'[17:24:57.416]',0.000,0.502,0.422"
"'[17:24:57.424]',0.000,0.502,0.438"
"'[17:24:57.432]',0.000,0.502,0.445"
"'[17:24:57.440]',0.000,0.502,0.445"
"'[17:24:57.448]',0.000,0.502,0.445"
"'[17:24:57.456]',0.000,0.502,0.445"
"'[17:24:57.464]',0.000,0.502,0.453"
"'[17:24:57.472]',0.000,0.502,0.461"
"'[17:24:57.480]',0.000,0.502,0.469"
"'[17:24:57.488]',0.000,0.502,0.484"
"'[17:24:57.496]',0.000,0.502,0.500"
"'[17:24:57.504]',0.000,0.502,0.500"
"'[17:24:57.512]',0.000,0.502,0.508"
"'[17:24:57.520]',0.000,0.502,0.516"
"'[17:24:57.528]',0.000,0.502,0.508"
"'[17:24:57.536]',0.000,0.502,0.500"
"'[17:24:57.544]',0.000,0.502,0.500"
"'[17:24:57.552]',0.000,0.502,0.500"
"'[17:24:57.560]',0.000,0.502,0.508"
"'[17:24:57.568]',0.000,0.502,0.516"
"'[17:24:57.576]',0.000,0.502,0.516"
"'[17:24:57.584]',0.000,0.502,0.523"
"'[17:24:57.592]',0.000,0.502,0.516"
"'[17:24:57.600]',0.000,0.502,0.508"
"'[17:24:57.608]',0.000,0.502,0.516"
"'[17:24:57.616]',0.000,0.502,0.508"
"'[17:24:57.624]',0.000,0.502,0.500"
"'[17:24:57.632]',0.000,0.502,0.492"
"'[17:24:57.640]',0.000,0.502,0.492"
