'Time','II','AVR','V','RESP','PLETH','ABP','PAP','CVP'
'[01:23:26.704]',0.215,0.830,0.450,0.192,1.370,63.497,24.373,9.368
'[01:23:26.712]',0.260,0.835,0.445,0.191,1.360,63.595,24.871,8.626
'[01:23:26.720]',0.295,0.845,0.450,0.190,1.350,64.377,25.252,7.932
'[01:23:26.728]',0.325,0.845,0.445,0.188,1.340,66.037,25.438,7.248
'[01:23:26.736]',0.340,0.855,0.445,0.187,1.330,68.821,25.438,6.682
'[01:23:26.744]',0.335,0.865,0.445,0.185,1.323,72.436,25.125,6.184
'[01:23:26.752]',0.345,0.880,0.450,0.184,1.316,76.294,24.559,5.685
'[01:23:26.760]',0.335,0.885,0.445,0.182,1.307,80.104,23.562,5.246
'[01:23:26.768]',0.335,0.891,0.445,0.180,1.297,83.475,22.243,4.806
'[01:23:26.776]',0.335,0.891,0.445,0.178,1.286,86.259,20.749,4.435
'[01:23:26.784]',0.330,0.895,0.450,0.176,1.275,88.506,19.313,4.064
'[01:23:26.792]',0.320,0.895,0.440,0.173,1.263,90.166,18.248,3.810
'[01:23:26.800]',0.320,0.900,0.440,0.171,1.250,91.387,17.564,3.683
'[01:23:26.808]',0.325,0.891,0.445,0.168,1.239,92.169,17.125,3.683
'[01:23:26.816]',0.325,0.900,0.450,0.166,1.226,92.560,16.998,3.751
'[01:23:26.824]',0.320,0.900,0.445,0.164,1.214,92.511,16.998,3.810
'[01:23:26.832]',0.320,0.895,0.450,0.162,1.203,92.071,17.125,4.064
'[01:23:26.840]',0.320,0.895,0.445,0.161,1.196,91.290,17.310,4.308
'[01:23:26.848]',0.320,0.900,0.445,0.161,1.193,90.215,17.681,4.621
'[01:23:26.856]',0.320,0.891,0.440,0.160,1.188,88.847,18.307,5.002
'[01:23:26.864]',0.310,0.891,0.445,0.160,1.185,87.284,19.127,5.373
'[01:23:26.872]',0.305,0.891,0.440,0.160,1.183,85.428,20.124,5.744
'[01:23:26.880]',0.305,0.891,0.440,0.160,1.182,83.426,21.120,6.057
'[01:23:26.888]',0.310,0.891,0.440,0.160,1.182,81.179,22.058,6.311
'[01:23:26.896]',0.310,0.895,0.440,0.161,1.182,78.786,22.751,6.438
'[01:23:26.904]',0.310,0.895,0.440,0.161,1.181,76.343,22.996,6.555
'[01:23:26.912]',0.310,0.895,0.440,0.162,1.178,73.999,22.751,6.623
'[01:23:26.920]',0.315,0.891,0.440,0.164,1.174,71.752,22.058,6.623
'[01:23:26.928]',0.315,0.891,0.440,0.166,1.168,69.798,21.120,6.623
'[01:23:26.936]',0.315,0.891,0.440,0.169,1.161,68.284,19.997,6.555
'[01:23:26.944]',0.310,0.891,0.440,0.172,1.158,67.258,18.873,6.496
'[01:23:26.952]',0.310,0.891,0.440,0.175,1.159,66.477,17.750,6.369
'[01:23:26.960]',0.300,0.891,0.440,0.178,1.168,65.940,16.812,6.311
'[01:23:26.968]',0.305,0.895,0.440,0.181,1.190,65.500,16.118,6.184
'[01:23:26.976]',0.310,0.885,0.440,0.183,1.229,65.256,15.620,6.057
'[01:23:26.984]',0.300,0.891,0.445,0.186,1.287,65.060,15.308,5.930
'[01:23:26.992]',0.300,0.891,0.445,0.189,1.366,65.060,15.181,5.812
'[01:23:27.000]',0.310,0.891,0.450,0.192,1.459,65.109,15.308,5.744
'[01:23:27.008]',0.310,0.891,0.445,0.195,1.563,65.256,15.493,5.744
'[01:23:27.016]',0.310,0.891,0.450,0.199,1.671,65.402,15.747,5.685
'[01:23:27.024]',0.310,0.891,0.455,0.203,1.774,65.598,16.001,5.617
'[01:23:27.032]',0.305,0.891,0.450,0.206,1.868,65.793,16.187,5.617
'[01:23:27.040]',0.305,0.891,0.455,0.210,1.939,65.940,16.314,5.617
'[01:23:27.048]',0.300,0.891,0.450,0.213,1.992,65.988,16.431,5.617
'[01:23:27.056]',0.300,0.885,0.455,0.216,2.037,66.037,16.558,5.617
'[01:23:27.064]',0.310,0.880,0.460,0.218,2.070,65.988,16.558,5.617
'[01:23:27.072]',0.320,0.875,0.460,0.221,2.089,65.940,16.499,5.685
'[01:23:27.080]',0.340,0.860,0.480,0.223,2.094,65.793,16.372,5.685
'[01:23:27.088]',0.350,0.845,0.485,0.225,2.086,65.549,16.245,5.685
'[01:23:27.096]',0.360,0.845,0.490,0.226,2.066,65.305,16.060,5.744
'[01:23:27.104]',0.365,0.835,0.495,0.228,2.036,65.012,15.874,5.812
'[01:23:27.112]',0.370,0.830,0.505,0.229,1.997,64.670,15.689,5.871
'[01:23:27.120]',0.360,0.835,0.485,0.231,1.949,64.279,15.493,5.930
'[01:23:27.128]',0.360,0.830,0.480,0.233,1.893,63.839,15.308,5.998
'[01:23:27.136]',0.345,0.825,0.460,0.235,1.832,63.448,15.122,5.998
'[01:23:27.144]',0.325,0.840,0.440,0.236,1.774,63.058,14.995,6.057
'[01:23:27.152]',0.310,0.860,0.440,0.238,1.717,62.569,14.868,6.125
'[01:23:27.160]',0.290,0.885,0.440,0.239,1.650,62.130,14.751,6.242
'[01:23:27.168]',0.275,0.891,0.440,0.240,1.579,61.690,14.682,6.369
'[01:23:27.176]',0.255,0.905,0.435,0.242,1.507,61.299,14.624,6.438
'[01:23:27.184]',0.250,0.915,0.435,0.243,1.438,60.909,14.682,6.496
'[01:23:27.192]',0.245,0.910,0.435,0.245,1.373,60.567,14.682,6.623
'[01:23:27.200]',0.260,0.905,0.435,0.246,1.317,60.176,14.751,6.750
'[01:23:27.208]',0.255,0.900,0.435,0.248,1.268,59.883,14.868,6.867
'[01:23:27.216]',0.245,0.905,0.440,0.250,1.229,59.541,15.122,7.063
'[01:23:27.224]',0.250,0.900,0.435,0.252,1.199,59.297,15.435,7.307
'[01:23:27.232]',0.250,0.895,0.440,0.254,1.179,59.004,15.689,7.561
'[01:23:27.240]',0.245,0.891,0.450,0.256,1.168,58.759,15.689,7.805
'[01:23:27.248]',0.275,0.860,0.475,0.258,1.165,58.466,15.376,8.118
'[01:23:27.256]',0.300,0.760,0.470,0.260,1.166,58.222,14.682,8.372
'[01:23:27.264]',0.390,0.540,0.510,0.262,1.171,58.027,13.872,8.557
'[01:23:27.272]',0.580,0.240,0.550,0.264,1.180,57.929,13.061,8.743
'[01:23:27.280]',0.620,0.055,0.315,0.267,1.191,57.734,12.377,8.938
'[01:23:27.288]',0.575,0.380,0.195,0.269,1.203,57.538,11.937,9.124
'[01:23:27.296]',0.600,0.845,0.380,0.271,1.215,57.441,11.683,9.251
'[01:23:27.304]',0.455,0.960,0.415,0.273,1.227,57.245,11.683,9.368
'[01:23:27.312]',0.350,0.930,0.415,0.275,1.237,57.050,11.869,9.437
'[01:23:27.320]',0.280,0.915,0.435,0.278,1.244,56.903,12.182,9.368
'[01:23:27.328]',0.245,0.915,0.445,0.280,1.249,56.757,12.690,9.251
'[01:23:27.336]',0.235,0.915,0.455,0.281,1.251,56.610,13.188,9.056
'[01:23:27.344]',0.235,0.910,0.455,0.283,1.252,56.561,13.559,8.811
'[01:23:27.352]',0.230,0.910,0.460,0.284,1.252,56.415,13.872,8.499
'[01:23:27.360]',0.225,0.905,0.460,0.286,1.249,56.317,13.872,8.186
'[01:23:27.368]',0.230,0.905,0.460,0.287,1.243,56.220,13.686,7.805
'[01:23:27.376]',0.235,0.900,0.465,0.288,1.236,56.122,13.373,7.434
'[01:23:27.384]',0.245,0.891,0.470,0.289,1.226,55.975,13.246,7.121
'[01:23:27.392]',0.245,0.885,0.470,0.289,1.215,55.780,13.500,6.809
'[01:23:27.400]',0.255,0.880,0.465,0.290,1.203,55.633,14.438,6.555
'[01:23:27.408]',0.255,0.875,0.470,0.291,1.192,55.438,15.562,6.438
'[01:23:27.416]',0.260,0.865,0.475,0.293,1.179,55.243,16.245,6.311
'[01:23:27.424]',0.270,0.845,0.470,0.294,1.165,54.998,16.118,6.242
'[01:23:27.432]',0.275,0.840,0.465,0.294,1.152,54.754,15.562,6.242
'[01:23:27.440]',0.280,0.820,0.465,0.295,1.144,54.559,14.995,6.242
'[01:23:27.448]',0.280,0.820,0.475,0.295,1.138,54.363,14.751,6.184
'[01:23:27.456]',0.290,0.805,0.470,0.294,1.130,54.217,14.868,6.125
'[01:23:27.464]',0.295,0.795,0.470,0.294,1.121,54.070,15.122,5.930
'[01:23:27.472]',0.300,0.780,0.465,0.294,1.112,53.777,15.562,5.812
'[01:23:27.480]',0.305,0.770,0.470,0.294,1.106,53.533,16.245,5.617
'[01:23:27.488]',0.310,0.755,0.470,0.293,1.099,53.240,17.369,5.304
'[01:23:27.496]',0.305,0.745,0.470,0.293,1.093,52.996,19.127,4.933
'[01:23:27.504]',0.310,0.725,0.465,0.293,1.088,52.654,21.188,4.435
'[01:23:27.512]',0.310,0.720,0.470,0.293,1.085,52.410,23.181,4.064
'[01:23:27.520]',0.320,0.705,0.475,0.292,1.082,52.410,24.813,3.683
'[01:23:27.528]',0.320,0.700,0.475,0.292,1.080,53.191,26.063,3.497
'[01:23:27.536]',0.320,0.690,0.480,0.292,1.078,55.536,27.060,3.370
'[01:23:27.544]',0.325,0.685,0.475,0.292,1.079,60.176,27.939,3.312
'[01:23:27.552]',0.340,0.680,0.480,0.292,1.081,66.623,28.623,3.243
'[01:23:27.560]',0.340,0.690,0.485,0.292,1.081,73.657,29.189,3.243
'[01:23:27.568]',0.340,0.710,0.495,0.292,1.081,80.153,29.619,3.312
'[01:23:27.576]',0.335,0.740,0.505,0.291,1.081,85.575,29.746,3.439
'[01:23:27.584]',0.330,0.770,0.510,0.291,1.081,89.922,29.687,3.624
'[01:23:27.592]',0.325,0.800,0.515,0.290,1.081,93.488,29.502,3.868
'[01:23:27.600]',0.320,0.825,0.520,0.290,1.082,96.321,29.502,4.181
'[01:23:27.608]',0.315,0.845,0.515,0.289,1.083,98.567,29.746,4.435
'[01:23:27.616]',0.310,0.860,0.515,0.288,1.085,100.326,30.371,4.806
'[01:23:27.624]',0.295,0.865,0.510,0.286,1.087,101.693,31.182,5.187
'[01:23:27.632]',0.295,0.880,0.515,0.284,1.089,102.719,31.934,5.500
'[01:23:27.640]',0.290,0.875,0.515,0.281,1.092,103.354,32.501,5.812
'[01:23:27.648]',0.285,0.880,0.520,0.278,1.096,103.501,32.813,6.125
'[01:23:27.656]',0.295,0.875,0.510,0.275,1.098,103.061,32.940,6.311
'[01:23:27.664]',0.295,0.880,0.510,0.271,1.098,101.986,32.872,6.496
'[01:23:27.672]',0.290,0.880,0.510,0.268,1.097,100.423,32.559,6.623
'[01:23:27.680]',0.295,0.875,0.510,0.264,1.095,98.616,32.061,6.750
'[01:23:27.688]',0.295,0.880,0.510,0.260,1.092,96.662,31.309,6.809
'[01:23:27.696]',0.295,0.875,0.510,0.257,1.089,94.660,30.557,6.867
'[01:23:27.704]',0.295,0.870,0.510,0.253,1.087,92.755,29.814,6.867
'[01:23:27.712]',0.295,0.870,0.505,0.249,1.084,90.850,29.062,6.867
'[01:23:27.720]',0.290,0.870,0.505,0.245,1.081,89.043,28.378,6.867
'[01:23:27.728]',0.290,0.875,0.505,0.242,1.075,87.236,27.626,6.936
'[01:23:27.736]',0.290,0.865,0.500,0.239,1.067,85.575,26.815,6.994
'[01:23:27.744]',0.290,0.875,0.500,0.236,1.061,83.914,25.809,7.063
'[01:23:27.752]',0.295,0.870,0.505,0.234,1.057,82.253,24.686,7.063
'[01:23:27.760]',0.285,0.875,0.495,0.233,1.055,80.593,23.435,7.121
'[01:23:27.768]',0.285,0.870,0.495,0.232,1.065,78.932,22.243,7.180
'[01:23:27.776]',0.275,0.875,0.490,0.231,1.099,77.320,21.306,7.248
'[01:23:27.784]',0.280,0.880,0.495,0.231,1.164,75.806,20.749,7.248
'[01:23:27.792]',0.295,0.865,0.500,0.230,1.270,74.536,20.436,7.307
'[01:23:27.800]',0.320,0.845,0.510,0.230,1.414,73.608,20.309,7.307
'[01:23:27.808]',0.325,0.840,0.520,0.230,1.593,72.924,20.251,7.307
'[01:23:27.816]',0.335,0.835,0.520,0.231,1.795,72.485,20.309,7.375
'[01:23:27.824]',0.340,0.835,0.530,0.232,2.003,72.094,20.495,7.375
'[01:23:27.832]',0.345,0.825,0.540,0.234,2.204,71.850,20.876,7.434
'[01:23:27.840]',0.355,0.820,0.530,0.236,2.366,71.605,21.374,7.434
'[01:23:27.848]',0.340,0.830,0.520,0.237,2.495,71.410,21.872,7.434
'[01:23:27.856]',0.340,0.825,0.510,0.239,2.615,71.215,22.370,7.434
'[01:23:27.864]',0.320,0.825,0.485,0.240,2.714,71.068,22.751,7.375
'[01:23:27.872]',0.305,0.840,0.475,0.241,2.788,70.873,23.123,7.248
'[01:23:27.880]',0.295,0.855,0.480,0.242,2.838,70.629,23.377,7.063
'[01:23:27.888]',0.275,0.880,0.480,0.243,2.865,70.384,23.377,6.936
'[01:23:27.896]',0.250,0.895,0.470,0.243,2.873,70.091,23.123,6.750
'[01:23:27.904]',0.240,0.900,0.470,0.244,2.864,69.847,22.556,6.555
'[01:23:27.912]',0.235,0.905,0.470,0.245,2.842,69.603,21.814,6.438
'[01:23:27.920]',0.240,0.900,0.465,0.245,2.807,69.310,21.003,6.311
'[01:23:27.928]',0.245,0.895,0.465,0.246,2.764,68.919,20.251,6.184
'[01:23:27.936]',0.245,0.900,0.470,0.246,2.714,68.528,19.684,6.057
'[01:23:27.944]',0.245,0.891,0.470,0.246,2.662,68.186,19.313,5.998
'[01:23:27.952]',0.255,0.891,0.470,0.247,2.608,67.747,19.059,5.998
'[01:23:27.960]',0.250,0.891,0.470,0.247,2.548,67.307,18.746,6.057
'[01:23:27.968]',0.245,0.880,0.485,0.247,2.486,66.868,18.189,6.184
'[01:23:27.976]',0.265,0.860,0.510,0.246,2.420,66.477,17.437,6.311
'[01:23:27.984]',0.300,0.755,0.525,0.246,2.353,66.037,16.558,6.438
'[01:23:27.992]',0.385,0.545,0.570,0.245,2.284,65.598,15.874,6.555
'[01:23:28.000]',0.580,0.235,0.620,0.245,2.216,65.256,15.435,6.682
'[01:23:28.008]',0.640,0.015,0.335,0.244,2.147,64.816,15.308,6.809
'[01:23:28.016]',0.585,0.285,0.165,0.243,2.078,64.425,15.435,7.063
'[01:23:28.024]',0.600,0.795,0.355,0.243,2.012,63.986,15.747,7.248
'[01:23:28.032]',0.460,0.940,0.430,0.242,1.948,63.595,16.314,7.493
'[01:23:28.040]',0.360,0.915,0.445,0.242,1.893,63.302,16.998,7.688
'[01:23:28.048]',0.285,0.915,0.470,0.241,1.846,63.058,17.681,7.747
'[01:23:28.056]',0.245,0.905,0.480,0.240,1.798,62.814,18.121,7.805
'[01:23:28.064]',0.235,0.905,0.480,0.239,1.754,62.618,18.121,7.747
'[01:23:28.072]',0.230,0.905,0.485,0.237,1.715,62.423,17.750,7.620
'[01:23:28.080]',0.235,0.895,0.485,0.235,1.680,62.227,17.183,7.434
'[01:23:28.088]',0.240,0.891,0.485,0.233,1.652,62.032,16.499,7.180
'[01:23:28.096]',0.235,0.891,0.490,0.230,1.628,61.788,15.806,6.809
'[01:23:28.104]',0.240,0.885,0.495,0.228,1.607,61.592,15.181,6.369
'[01:23:28.112]',0.240,0.880,0.490,0.226,1.590,61.446,14.682,5.871
'[01:23:28.120]',0.245,0.880,0.495,0.224,1.577,61.153,14.624,5.431
'[01:23:28.128]',0.240,0.875,0.500,0.221,1.564,60.909,15.063,5.002
'[01:23:28.136]',0.245,0.865,0.495,0.219,1.558,60.616,15.874,4.621
'[01:23:28.144]',0.245,0.865,0.490,0.216,1.556,60.322,16.744,4.308
'[01:23:28.152]',0.250,0.855,0.495,0.213,1.549,59.981,17.183,3.995
'[01:23:28.160]',0.250,0.850,0.500,0.211,1.540,59.687,16.871,3.810
'[01:23:28.168]',0.250,0.845,0.505,0.208,1.527,59.443,15.933,3.683
'[01:23:28.176]',0.265,0.830,0.500,0.205,1.512,59.150,14.995,3.624
'[01:23:28.184]',0.270,0.815,0.495,0.203,1.497,58.906,14.555,3.556
'[01:23:28.192]',0.280,0.795,0.495,0.201,1.480,58.662,14.624,3.497
'[01:23:28.200]',0.285,0.785,0.495,0.200,1.462,58.418,15.122,3.439
'[01:23:28.208]',0.280,0.770,0.490,0.198,1.444,58.173,15.806,3.370
'[01:23:28.216]',0.280,0.760,0.490,0.197,1.425,57.880,16.685,3.370
'[01:23:28.224]',0.285,0.750,0.490,0.196,1.407,57.538,17.681,3.312
'[01:23:28.232]',0.285,0.735,0.495,0.196,1.387,57.245,18.815,3.312
'[01:23:28.240]',0.285,0.725,0.495,0.196,1.370,56.855,20.182,3.243
'[01:23:28.248]',0.295,0.715,0.495,0.197,1.356,56.757,21.745,3.185
'[01:23:28.256]',0.295,0.705,0.500,0.198,1.338,57.099,23.435,3.126
'[01:23:28.264]',0.295,0.705,0.500,0.200,1.321,58.613,24.998,3.126
'[01:23:28.272]',0.295,0.705,0.500,0.202,1.303,61.885,26.307,3.185
'[01:23:28.280]',0.305,0.715,0.510,0.205,1.286,66.965,27.245,3.370
'[01:23:28.288]',0.310,0.735,0.520,0.207,1.272,73.315,27.870,3.624
'[01:23:28.296]',0.295,0.765,0.530,0.211,1.258,79.665,28.251,3.810
'[01:23:28.304]',0.295,0.790,0.535,0.214,1.245,85.428,28.378,3.995
'[01:23:28.312]',0.290,0.820,0.535,0.217,1.235,90.166,28.378,4.181
'[01:23:28.320]',0.280,0.845,0.535,0.221,1.225,94.074,28.310,4.376
'[01:23:28.328]',0.275,0.865,0.535,0.224,1.217,97.297,28.310,4.562
'[01:23:28.336]',0.280,0.870,0.530,0.228,1.212,99.935,28.310,4.748
'[01:23:28.344]',0.275,0.880,0.525,0.231,1.209,101.986,28.378,4.933
'[01:23:28.352]',0.270,0.885,0.520,0.234,1.205,103.696,28.496,5.119
'[01:23:28.360]',0.270,0.885,0.525,0.238,1.201,104.917,28.623,5.304
'[01:23:28.368]',0.270,0.885,0.520,0.243,1.197,105.845,28.749,5.500
'[01:23:28.376]',0.265,0.880,0.515,0.247,1.193,106.382,28.749,5.617
'[01:23:28.384]',0.265,0.875,0.515,0.252,1.187,106.285,28.691,5.812
'[01:23:28.392]',0.260,0.880,0.515,0.257,1.181,105.747,28.691,5.930
'[01:23:28.400]',0.260,0.885,0.520,0.262,1.174,104.722,28.691,5.998
'[01:23:28.408]',0.265,0.875,0.515,0.267,1.166,103.354,28.691,6.057
'[01:23:28.416]',0.270,0.870,0.515,0.271,1.159,101.791,28.749,6.057
'[01:23:28.424]',0.265,0.870,0.515,0.276,1.152,100.228,28.623,6.184
'[01:23:28.432]',0.260,0.870,0.515,0.280,1.146,98.616,28.310,6.242
'[01:23:28.440]',0.270,0.860,0.510,0.284,1.142,97.102,27.753,6.369
'[01:23:28.448]',0.270,0.860,0.510,0.288,1.139,95.686,27.060,6.438
'[01:23:28.456]',0.270,0.860,0.510,0.293,1.133,94.367,26.190,6.496
'[01:23:28.464]',0.270,0.865,0.510,0.298,1.124,93.048,25.252,6.555
'[01:23:28.472]',0.270,0.865,0.510,0.304,1.112,91.778,24.246,6.623
'[01:23:28.480]',0.270,0.865,0.510,0.310,1.100,90.655,23.308,6.750
'[01:23:28.488]',0.270,0.865,0.505,0.316,1.090,89.482,22.683,6.867
'[01:23:28.496]',0.270,0.865,0.510,0.322,1.092,88.066,22.370,7.063
'[01:23:28.504]',0.280,0.860,0.510,0.327,1.113,86.503,22.126,7.121
'[01:23:28.512]',0.290,0.855,0.525,0.333,1.165,84.793,21.814,7.180
'[01:23:28.520]',0.300,0.845,0.530,0.340,1.253,83.133,21.433,7.248
'[01:23:28.528]',0.305,0.845,0.540,0.346,1.378,81.277,21.120,7.307
'[01:23:28.536]',0.320,0.830,0.545,0.354,1.511,79.567,21.003,7.434
'[01:23:28.544]',0.320,0.825,0.550,0.361,1.655,78.199,21.247,7.493
'[01:23:28.552]',0.330,0.825,0.555,0.369,1.831,77.125,21.745,7.561
'[01:23:28.560]',0.320,0.825,0.535,0.378,2.018,76.246,22.556,7.620
'[01:23:28.568]',0.320,0.830,0.530,0.387,2.199,75.611,23.435,7.620
'[01:23:28.576]',0.300,0.825,0.505,0.396,2.364,75.073,24.187,7.561
'[01:23:28.584]',0.290,0.840,0.485,0.404,2.503,74.536,24.744,7.493
'[01:23:28.592]',0.270,0.850,0.485,0.412,2.617,74.048,24.940,7.375
'[01:23:28.600]',0.245,0.875,0.480,0.419,2.703,73.657,24.813,7.248
'[01:23:28.608]',0.220,0.895,0.480,0.427,2.763,73.315,24.373,7.121
'[01:23:28.616]',0.205,0.905,0.475,0.434,2.802,72.924,23.689,6.994
'[01:23:28.624]',0.205,0.905,0.465,0.442,2.820,72.680,22.996,6.936
'[01:23:28.632]',0.205,0.900,0.475,0.450,2.822,72.485,22.370,6.867
'[01:23:28.640]',0.210,0.900,0.470,0.458,2.809,72.192,21.814,6.809
'[01:23:28.648]',0.210,0.900,0.480,0.465,2.787,71.947,21.501,6.750
'[01:23:28.656]',0.220,0.891,0.480,0.473,2.757,71.654,21.374,6.750
'[01:23:28.664]',0.215,0.891,0.480,0.479,2.720,71.508,21.374,6.809
'[01:23:28.672]',0.215,0.895,0.475,0.486,2.679,71.166,21.374,6.994
'[01:23:28.680]',0.200,0.891,0.470,0.493,2.633,70.873,21.061,7.180
'[01:23:28.688]',0.220,0.865,0.505,0.501,2.586,70.677,20.563,7.434
'[01:23:28.696]',0.255,0.785,0.530,0.508,2.537,70.433,19.870,7.620
'[01:23:28.704]',0.355,0.590,0.595,0.516,2.486,70.042,19.313,7.747
'[01:23:28.712]',0.550,0.335,0.690,0.524,2.435,69.603,18.873,7.932
'[01:23:28.720]',0.680,0.100,0.510,0.532,2.383,69.310,18.746,8.118
'[01:23:28.728]',0.645,0.280,0.240,0.540,2.330,68.919,18.932,8.430
'[01:23:28.736]',0.600,0.705,0.320,0.548,2.281,68.528,19.244,8.684
'[01:23:28.744]',0.460,0.910,0.390,0.556,2.232,68.186,19.684,8.997
'[01:23:28.752]',0.335,0.915,0.420,0.563,2.177,67.844,20.309,9.251
'[01:23:28.760]',0.255,0.900,0.455,0.570,2.118,67.600,21.061,9.437
'[01:23:28.768]',0.215,0.910,0.480,0.577,2.058,67.356,21.687,9.564
'[01:23:28.776]',0.190,0.905,0.485,0.584,1.995,67.112,22.058,9.622
'[01:23:28.784]',0.195,0.910,0.495,0.591,1.933,66.868,22.126,9.622
'[01:23:28.792]',0.200,0.895,0.490,0.598,1.872,66.672,21.999,9.564
'[01:23:28.800]',0.205,0.895,0.500,0.606,1.813,66.428,21.745,9.437
'[01:23:28.808]',0.210,0.900,0.505,0.613,1.759,66.233,21.306,9.310
'[01:23:28.816]',0.215,0.905,0.515,0.620,1.709,65.988,20.934,9.056
'[01:23:28.824]',0.220,0.885,0.510,0.626,1.664,65.744,20.622,8.743
'[01:23:28.832]',0.220,0.870,0.505,0.633,1.625,65.500,20.622,8.499
'[01:23:28.840]',0.225,0.865,0.510,0.640,1.594,65.158,21.061,8.245
'[01:23:28.848]',0.230,0.860,0.510,0.647,1.569,64.865,21.814,8.059
'[01:23:28.856]',0.240,0.845,0.510,0.656,1.544,64.621,22.556,7.874
'[01:23:28.864]',0.250,0.845,0.510,0.664,1.523,64.279,22.937,7.747
'[01:23:28.872]',0.255,0.830,0.510,0.674,1.504,64.035,22.439,7.620
'[01:23:28.880]',0.265,0.820,0.510,0.683,1.489,63.790,21.247,7.620
'[01:23:28.888]',0.265,0.810,0.510,0.694,1.475,63.497,20.309,7.620
'[01:23:28.896]',0.270,0.805,0.515,0.704,1.462,63.253,20.124,7.620
'[01:23:28.904]',0.270,0.790,0.525,0.714,1.452,62.911,20.622,7.620
'[01:23:28.912]',0.275,0.780,0.525,0.724,1.441,62.667,21.501,7.688
'[01:23:28.920]',0.290,0.760,0.525,0.733,1.430,62.423,22.497,7.805
'[01:23:28.928]',0.295,0.740,0.525,0.742,1.419,62.130,23.435,7.805
'[01:23:28.936]',0.300,0.725,0.530,0.753,1.411,61.739,24.432,7.747
'[01:23:28.944]',0.300,0.720,0.535,0.765,1.403,61.348,25.750,7.493
'[01:23:28.952]',0.305,0.705,0.535,0.777,1.393,61.055,27.440,7.121
'[01:23:28.960]',0.300,0.705,0.545,0.790,1.382,60.909,29.306,6.682
'[01:23:28.968]',0.310,0.700,0.550,0.801,1.370,61.690,31.250,6.311
'[01:23:28.976]',0.325,0.685,0.545,0.812,1.358,63.790,32.940,5.998
'[01:23:28.984]',0.340,0.685,0.555,0.823,1.345,68.040,34.249,5.744
'[01:23:28.992]',0.340,0.690,0.555,0.833,1.332,74.097,35.129,5.500
'[01:23:29.000]',0.355,0.700,0.565,0.844,1.320,80.935,35.500,5.304
'[01:23:29.008]',0.360,0.720,0.575,0.855,1.308,87.480,35.441,5.187
'[01:23:29.016]',0.355,0.745,0.575,0.866,1.297,93.048,35.060,5.187
'[01:23:29.024]',0.350,0.770,0.575,0.878,1.288,97.591,34.435,5.304
'[01:23:29.032]',0.345,0.795,0.575,0.888,1.281,101.352,33.751,5.431
'[01:23:29.040]',0.340,0.810,0.570,0.898,1.276,104.429,33.253,5.558
'[01:23:29.048]',0.345,0.820,0.575,0.907,1.273,106.724,33.058,5.685
'[01:23:29.056]',0.340,0.820,0.570,0.916,1.269,108.532,32.999,5.812
'[01:23:29.064]',0.340,0.820,0.575,0.922,1.265,109.948,33.058,6.057
'[01:23:29.072]',0.340,0.820,0.575,0.929,1.260,110.925,33.058,6.369
'[01:23:29.080]',0.340,0.815,0.570,0.932,1.256,111.511,32.999,6.682
'[01:23:29.088]',0.340,0.815,0.565,0.936,1.251,111.560,32.745,6.994
'[01:23:29.096]',0.345,0.815,0.570,0.936,1.246,110.974,32.559,7.180
'[01:23:29.104]',0.350,0.805,0.575,0.937,1.240,109.997,32.315,7.307
'[01:23:29.112]',0.355,0.800,0.575,0.935,1.236,108.629,32.061,7.375
'[01:23:29.120]',0.360,0.800,0.575,0.932,1.230,107.066,31.807,7.434
'[01:23:29.128]',0.360,0.800,0.580,0.929,1.224,105.503,31.495,7.493
'[01:23:29.136]',0.365,0.800,0.580,0.926,1.220,103.989,31.182,7.561
'[01:23:29.144]',0.360,0.805,0.580,0.921,1.217,102.475,30.938,7.561
'[01:23:29.152]',0.355,0.800,0.585,0.917,1.212,101.058,30.625,7.561
'[01:23:29.160]',0.360,0.805,0.580,0.910,1.205,99.593,30.127,7.561
'[01:23:29.168]',0.365,0.800,0.585,0.903,1.196,98.323,29.433,7.493
'[01:23:29.176]',0.360,0.795,0.580,0.895,1.185,97.004,28.623,7.561
'[01:23:29.184]',0.365,0.795,0.585,0.886,1.171,95.686,27.753,7.561
'[01:23:29.192]',0.365,0.795,0.590,0.877,1.159,94.416,26.874,7.688
'[01:23:29.200]',0.365,0.795,0.595,0.868,1.155,93.048,26.249,7.747
'[01:23:29.208]',0.365,0.795,0.590,0.859,1.168,91.680,25.877,7.805
'[01:23:29.216]',0.365,0.795,0.590,0.851,1.204,90.069,25.623,7.805
'[01:23:29.224]',0.370,0.790,0.595,0.842,1.273,88.310,25.125,7.874
'[01:23:29.232]',0.390,0.780,0.605,0.834,1.375,86.308,24.432,7.874
'[01:23:29.240]',0.410,0.765,0.620,0.827,1.489,84.305,23.689,8.001
'[01:23:29.248]',0.425,0.755,0.625,0.819,1.614,82.351,22.937,8.059
'[01:23:29.256]',0.420,0.750,0.630,0.811,1.772,80.739,22.243,8.186
'[01:23:29.264]',0.435,0.740,0.635,0.803,1.944,79.469,21.814,8.245
'[01:23:29.272]',0.435,0.735,0.640,0.795,2.115,78.541,21.745,8.245
'[01:23:29.280]',0.420,0.745,0.625,0.787,2.273,77.809,22.126,8.245
'[01:23:29.288]',0.425,0.735,0.615,0.781,2.409,77.174,22.869,8.245
